id,name,tip,icon,description,common,group,type,quality,block_max_count,can_destroy,can_sale,coin,min_level_limit,max_level_limit,level,can_use,impact,cool_down,life_time,value,script_id,param_0,param_1,function,can_multi
20236070,item_name_20236070,被玷污的头饰,item_equip+item_naxx_20_th,item_detail_20236070,可用于兑换装备，装备适用职业：圣骑士、猎人、萨满、德鲁伊,-1,2,4,9999,1,29910001,60000,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_20236070,0
20236071,item_name_20236071,被玷污的胸甲,item_equip+item_naxx_22_xj,item_detail_20236071,可用于兑换装备，装备适用职业：战士、潜行者,-1,2,4,9999,1,29910001,60000,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_20236071,0
20236072,item_name_20236072,被玷污的长袍,item_equip+item_naxx_23_cp,item_detail_20236072,可用于兑换装备，装备适用职业：牧师、法师、术士,-1,2,4,9999,1,29910001,60000,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_20236072,0
20236073,item_name_20236073,被玷污的外套,item_equip+item_naxx_23_cp,item_detail_20236073,可用于兑换装备，装备适用职业：圣骑士、猎人、萨满、德鲁伊,-1,2,4,9999,1,29910001,60000,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_20236073,0
20236074,item_name_20236074,赞达拉勋章,item_function+icon_item_swxz_05,item_detail_20236074,赞达拉部族的荣誉勋章，可用于兑换装备,-1,2,4,9999,1,29910001,30000,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_20236074,0
20236075,item_name_20236075,诺兹多姆子嗣勋章,item_function+icon_item_swxz_06,item_detail_20236075,青铜龙的子嗣的荣誉勋章，可用于兑换装备,-1,2,4,9999,1,29910001,30000,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_20236075,0
20236076,item_name_20236076,塞纳里奥议会勋章,item_function+icon_item_swxz_07,item_detail_20236076,塞纳里奥议会的荣誉勋章，可用于兑换装备,-1,2,4,9999,1,29910001,30000,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_20236076,0
20441001,item_name_20441001,活跃度礼包1,item_function+icon_item_sdq,item_detail_20441001,活跃度达到20可领取扫荡券与初级招募令,-1,4,3,1,1,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_20441001,0
20441002,item_name_20441002,活跃度礼包2,item_function+icon_item_zml_01,item_detail_20441002,活跃度达到40可领取训练药剂与初级招募令,-1,4,3,1,1,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_20441002,0
20441003,item_name_20441003,活跃度礼包3,item_box+icon_item_bsd_01,item_detail_20441003,活跃度达到60可领取1级宝石与初级招募令,-1,4,3,1,1,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_20441003,0
20441004,item_name_20441004,活跃度礼包4,item_function+icon_item_zml_01,item_detail_20441004,活跃度达到80可领取初级遗迹藏宝图与初级招募令,-1,4,3,1,1,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_20441004,0
20441005,item_name_20441005,活跃度礼包5,item_function+icon_item_zml_02,item_detail_20441005,活跃度达到100可领取高级招募令,-1,4,4,1,1,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_20441005,0
22000000,item_name_22000000,地狱军马,item_mount+mount_diyujunma,item_detail_22000000,使用后获得地狱军马坐骑,5,1,4,9999,1,29910001,20000,1,999,1,1,-1,0,-1,-1,1522,1,-1,item_function_22000000,0
22000001,item_name_22000001,科多兽,item_mount+mount_keduoshou,item_detail_22000001,使用后获得科多兽坐骑,5,1,4,9999,1,29910001,20000,1,999,1,1,-1,0,-1,-1,1522,2,-1,item_function_22000001,0
22000002,item_name_22000002,白虎,item_mount+mount_hu,item_detail_22000002,使用后获得白虎坐骑,5,1,4,9999,1,29910001,20000,1,999,1,1,-1,0,-1,-1,1522,3,-1,item_function_22000002,0
22000003,item_name_22000003,沙漠之虫,item_mount+mount_shachong,item_detail_22000003,使用后获得沙漠之虫坐骑,5,1,4,9999,1,29910001,20000,1,999,1,1,-1,0,-1,-1,1522,4,-1,item_function_22000003,0
22000004,item_name_22000004,宝石豹,item_mount+mount_bao,item_detail_22000004,使用后获得宝石豹坐骑,5,1,4,9999,1,29910001,20000,1,999,1,1,-1,0,-1,-1,1522,5,-1,item_function_22000004,0
22000005,item_name_22000005,乌龟,item_mount+mount_wugui,item_detail_22000005,使用后获得乌龟坐骑,5,1,4,9999,1,29910001,20000,1,999,1,1,-1,0,-1,-1,1522,6,-1,item_function_22000005,0
22000006,item_name_22000006,黑晶皇者,item_mount+mount_heijinghuangzhe,item_detail_22000006,使用后获得黑晶皇者坐骑,5,1,4,9999,1,29910001,20000,1,999,1,1,-1,0,-1,-1,1522,7,-1,item_function_22000006,0
22000007,item_name_22000007,沙皇[专属],item_mount+mount_shahuang,item_detail_22000007,使用后获得沙皇[专属]坐骑,5,1,4,9999,1,29910001,20000,1,999,1,1,-1,0,-1,-1,1522,8,-1,item_function_22000007,0
22000008,item_name_22000008,狼王,item_mount+mount_lang,item_detail_22000008,使用后获得狼王坐骑,5,1,4,9999,1,29910001,20000,1,999,1,1,-1,0,-1,-1,1522,9,-1,item_function_22000008,0
22000009,item_name_22000009,迅猛龙,item_mount+mount_xunlong,item_detail_22000009,使用后获得迅猛龙坐骑,5,1,4,9999,1,29910001,20000,1,999,1,1,-1,0,-1,-1,1522,10,-1,item_function_22000009,0
22000010,item_name_22000010,马,item_mount+mount_ma,item_detail_22000010,使用后获得马坐骑,5,1,4,9999,1,29910001,20000,1,999,1,1,-1,0,-1,-1,1522,11,-1,item_function_22000010,0
28810002,item_name_28810002,美屡,player_head_ka+player_head_ka_meilv,item_detail_28810002,远程/物理输出#只卖艺不卖身,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234002,-1,-1,-1,item_function_28810002,0
28810003,item_name_28810003,哀木涕,player_head_ka+player_head_ka_mt,item_detail_28810003,近战/防御肉盾#我放下武器，你饶我一命！,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234003,-1,-1,-1,item_function_28810003,0
28810004,item_name_28810004,兽战,player_head_ka+player_head_ka_shouzhan,item_detail_28810004,近战/防御肉盾#只有尊重对手，才能尊重自己,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234004,-1,-1,-1,item_function_28810004,0
28810005,item_name_28810005,会长,player_head_ka+player_head_ka_huizhang,item_detail_28810005,近战/防御肉盾#看来还是要朕亲自出谋划策才是王道,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234005,-1,-1,-1,item_function_28810005,0
28810006,item_name_28810006,暗夜男,player_head_ka+player_head_ka_anyenan,item_detail_28810006,近战/防御肉盾#小的该死啊！,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234006,-1,-1,-1,item_function_28810006,0
28810007,item_name_28810007,沉鱼,player_head_ka+player_head_ka_chenyu,item_detail_28810007,近战/防御肉盾#你想快乐吗？好吧，我就让你快乐快乐吧！哈哈哈……,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234007,-1,-1,-1,item_function_28810007,0
28810008,item_name_28810008,桶牛,player_head_ka+player_head_ka_tongniu,item_detail_28810008,近战/防御肉盾#呜呜呜呜呜呜……,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234008,-1,-1,-1,item_function_28810008,0
28810009,item_name_28810009,地中海,player_head_ka+player_head_ka_dizhonghai,item_detail_28810009,近战/防御肉盾#井日八艹三尸匕王马.自犬亻囟八夂一口田,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234009,-1,-1,-1,item_function_28810009,0
28810010,item_name_28810010,傻馒,player_head_ka+player_head_ka_shaman,item_detail_28810010,远程/法术输出#我梦想有一天能去暴风城居住,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234010,-1,-1,-1,item_function_28810010,0
28810011,item_name_28810011,炮姐,player_head_ka+player_head_ka_paojie,item_detail_28810011,远程/法术输出#哼，PVE让你变得越来越迟钝了，这样是不会让自己变强大的,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234011,-1,-1,-1,item_function_28810011,0
28810012,item_name_28810012,冬,player_head_ka+player_head_ka_dong,item_detail_28810012,远程/物理输出#与我何干！,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234012,-1,-1,-1,item_function_28810012,0
28810013,item_name_28810013,劣人,player_head_ka+player_head_ka_leiren,item_detail_28810013,远程/物理输出#哎呀哎呀，我好兴奋啊,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234013,-1,-1,-1,item_function_28810013,0
28810014,item_name_28810014,方砖,player_head_ka+player_head_ka_fangzhuan,item_detail_28810014,远程/法术输出#大小姐威武，大小姐荡漾！,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234014,-1,-1,-1,item_function_28810014,0
28810015,item_name_28810015,五火教主,player_head_ka+player_head_ka_wuhuoqiujiaozhu,item_detail_28810015,远程/法术输出#哈哈哈哈哈哈，我要羊到你天荒地老，羊到海枯石烂,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234015,-1,-1,-1,item_function_28810015,0
28810016,item_name_28810016,羞花,player_head_ka+player_head_ka_xiuhua,item_detail_28810016,远程/法术输出#这两天没见都有师父了？,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234016,-1,-1,-1,item_function_28810016,0
28810017,item_name_28810017,法丝,player_head_ka+player_head_ka_fasi,item_detail_28810017,远程/法术输出#哼！不给你面包吃了,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234017,-1,-1,-1,item_function_28810017,0
28810018,item_name_28810018,女德,player_head_ka+player_head_ka_nvde,item_detail_28810018,近战/物理输出#完美的配合才是制胜的关键，哪怕你比敌人要弱,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234018,-1,-1,-1,item_function_28810018,0
28810019,item_name_28810019,神棍德,player_head_ka+player_head_ka_shengunde,item_detail_28810019,近战/防御肉盾#银鳞雄甲，蓝色品质，5G一件，先到先得,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234019,-1,-1,-1,item_function_28810019,0
28810020,item_name_28810020,花花,player_head_ka+player_head_ka_huahua,item_detail_28810020,远程/法术输出#啊哈哈，好爽，亲爱的，请鞭挞我吧,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234020,-1,-1,-1,item_function_28810020,0
28810021,item_name_28810021,娇花,player_head_ka+player_head_ka_jiaohua,item_detail_28810021,远程/法术输出#我这朵娇花被揉虐了一百遍啊一百遍~,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234021,-1,-1,-1,item_function_28810021,0
28810022,item_name_28810022,沐丝,player_head_ka+player_head_ka_musi,item_detail_28810022,远程/治疗#诅咒你roll点不过20……,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234022,-1,-1,-1,item_function_28810022,0
28810023,item_name_28810023,闭月,player_head_ka+player_head_ka_biyue,item_detail_28810023,远程/法术输出#为什么会这样？明明是我先来！,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234023,-1,-1,-1,item_function_28810023,0
28810024,item_name_28810024,大小姐,player_head_ka+player_head_ka_daxiaojie,item_detail_28810024,近战/治疗#我是一个圣骑士，我要让圣光照耀每一个角落,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234024,-1,-1,-1,item_function_28810024,0
28810025,item_name_28810025,圣光棍棍,player_head_ka+player_head_ka_shengguanggungun,item_detail_28810025,近战/防御肉盾#虽然我们不能射，但是持久力很好,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234025,-1,-1,-1,item_function_28810025,0
28810026,item_name_28810026,大大姐,player_head_ka+player_head_ka_dadajie,item_detail_28810026,近战/物理输出#是什么让我们变得这么城府了？,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234026,-1,-1,-1,item_function_28810026,0
28810027,item_name_28810027,老相好,player_head_ka+player_head_ka_laoxianghao,item_detail_28810027,近战/防御肉盾#我并不想澄清什么,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234027,-1,-1,-1,item_function_28810027,0
28810028,item_name_28810028,女贼,player_head_ka+player_head_ka_nvzei,item_detail_28810028,近战/物理输出#你们当真无聊到这个地步了么？,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234028,-1,-1,-1,item_function_28810028,0
28810029,item_name_28810029,呆贼,player_head_ka+player_head_ka_daizei,item_detail_28810029,近战/物理输出#搞...搞...搞毛啊~,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234029,-1,-1,-1,item_function_28810029,0
28810030,item_name_28810030,落雁,player_head_ka+player_head_ka_luoyan,item_detail_28810030,近战/防御肉盾#我只是磨磨刀而已,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234030,-1,-1,-1,item_function_28810030,0
28810031,item_name_28810031,三颤,player_head_ka+player_head_ka_sanchan,item_detail_28810031,近战/物理输出#nishihaoren,-1,88,4,9999,1,0,0,1,999,1,0,-1,0,-1,20234031,-1,-1,-1,item_function_28810031,0
28910001,item_name_28910001,尿壶,item_mission+icon_item_yt_05,item_detail_28910001,尿壶,-1,11,1,1,0,0,0,1,999,25,0,-1,0,-1,-1,-1,-1,-1,item_function_28910001,0
28910002,item_name_28910002,任务2道具,item_mission+icon_item_xj_00,item_detail_28910002,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910002,0
28910003,item_name_28910003,任务3道具,item_mission+icon_item_xj_00,item_detail_28910003,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910003,0
28910004,item_name_28910004,任务4道具,item_mission+icon_item_xj_00,item_detail_28910004,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910004,0
28910005,item_name_28910005,任务5道具,item_mission+icon_item_xj_00,item_detail_28910005,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910005,0
28910006,item_name_28910006,任务6道具,item_mission+icon_item_xj_00,item_detail_28910006,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910006,0
28910007,item_name_28910007,任务7道具,item_mission+icon_item_xj_00,item_detail_28910007,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910007,0
28910008,item_name_28910008,任务8道具,item_mission+icon_item_xj_00,item_detail_28910008,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910008,0
28910009,item_name_28910009,任务9道具,item_mission+icon_item_xj_00,item_detail_28910009,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910009,0
28910011,item_name_28910011,阿鲁高的拯救,item_mission+icon_item_sj_13,item_detail_28910011,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910011,0
28910012,item_name_28910012,暴食者镣铐,item_mission+icon_item_h_02,item_detail_28910012,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910012,0
28910013,item_name_28910013,魔魂镣铐,item_level_50+icon_item_swdyb,item_detail_28910013,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910013,0
28910014,item_name_28910014,奥杜的头颅,item_level_60+icon_item_klt,item_detail_28910014,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910014,0
28910015,item_name_28910015,阿鲁高之子镣铐,item_mission+icon_item_h_02,item_detail_28910015,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910015,0
28910016,item_name_28910016,阿鲁高的头颅,item_level_60+icon_item_klt,item_detail_28910016,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910016,0
28910017,item_name_28910017,芬鲁斯的头颅,item_level_60+icon_item_klt,item_detail_28910017,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910017,0
28910018,item_name_28910018,乌尔之书,item_level_10+icon_item_sj_03,item_detail_28910018,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910018,0
28910019,item_name_28910019,埃兰德的侦查报告,item_level_10+icon_item_jz_05,item_detail_28910019,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910019,0
28910020,item_name_28910020,变色的狼心,item_level_20+icon_item_lx,item_detail_28910020,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910020,0
28910021,item_name_28910021,狼王南杜斯的心脏,item_level_20+icon_item_lx_02,item_detail_28910021,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910021,0
28910022,item_name_28910022,狼心样本,item_level_20+icon_item_lx,item_detail_28910022,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910022,0
28910023,item_name_28910023,伦弗利尔的试验结论,item_level_50+icon_item_jz_01,item_detail_28910023,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910023,0
28910024,item_name_28910024,十字路口的补给箱,item_box+icon_item_zbx_00,item_detail_28910024,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910024,0
28910025,item_name_28910025,拉佐斯诺特的獠牙,item_level_20+icon_item_ly_02,item_detail_28910025,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910025,0
28910026,item_name_28910026,老陈的空酒桶,item_mission+icon_item_jt,item_detail_28910026,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910026,0
28910027,item_name_28910027,迅猛龙的牙齿,item_level_10+icon_item_dy_01,item_detail_28910027,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910027,0
28910028,item_name_28910028,科多兽的肝脏,item_mission+icon_item_fldr_02,item_detail_28910028,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910028,0
28910029,item_name_28910029,塔克的牙齿,item_level_20+icon_item_dy_02,item_detail_28910029,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910029,0
28910030,item_name_28910030,雷鹰的唾液腺,item_level_20+icon_item_dc,item_detail_28910030,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910030,0
28910031,item_name_28910031,钳嘴龟的肾脏,item_mission+icon_item_sz,item_detail_28910031,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910031,0
28910032,item_name_28910032,格沙拉罕的肾脏,item_mission+icon_item_sz,item_detail_28910032,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910032,0
28910033,item_name_28910033,草原科多兽的血液,item_potion+icon_item_zlys_01,item_detail_28910033,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910033,0
28910034,item_name_28910034,拉克塔曼尼的蹄子,item_level_20+icon_item_zz_02,item_detail_28910034,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910034,0
28910035,item_name_28910035,雷鹰的翅膀,item_level_20+icon_item_cb,item_detail_28910035,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910035,0
28910036,item_name_28910036,瓦希塔帕恩的羽毛,item_level_10+icon_item_ym,item_detail_28910036,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910036,0
28910037,item_name_28910037,变异皮革,item_level_10+icon_item_hm,item_detail_28910037,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910037,0
28910038,item_name_28910038,克雷什的龟壳,item_mission+icon_item_gk,item_detail_28910038,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910038,0
28910039,item_name_28910039,发光的碎片,item_mission+icon_item_bs_06,item_detail_28910039,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910039,0
28910040,item_name_28910040,哀嚎香精,item_level_50+icon_item_mfdsy,item_detail_28910040,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910040,0
28910041,item_name_28910041,完整的迅猛龙角,item_mission+icon_item_ly_03,item_detail_28910041,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910041,0
28910042,item_name_28910042,毒蛇花,item_mission+icon_item_h_01,item_detail_28910042,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910042,0
28910043,item_name_28910043,地质勘测器,item_level_10+icon_item_ccq,item_detail_28910043,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910043,0
28910044,item_name_28910044,干枯的种子,item_mission+icon_item_h_04,item_detail_28910044,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910044,0
28910045,item_name_28910045,复苏的种子,item_mission+icon_item_h_04,item_detail_28910045,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910045,0
28910046,item_name_28910046,考布莱恩宝石,item_mission+icon_item_bs_03,item_detail_28910046,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910046,0
28910047,item_name_28910047,安娜科德拉宝石,item_mission+icon_item_bs_05,item_detail_28910047,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910047,0
28910048,item_name_28910048,皮萨斯宝石,item_mission+icon_item_bs_04,item_detail_28910048,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910048,0
28910049,item_name_28910049,瑟芬迪斯宝石,item_mission+icon_item_bs_02,item_detail_28910049,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910049,0
28911001,item_name_28911001,索恩格瑞姆的信物,item_level_20+icon_item_jz_02,item_detail_28911001,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911001,0
28911002,item_name_28911002,屠龙笔记残页,item_level_10+icon_item_jz_05,item_detail_28911002,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911002,0
28911003,item_name_28911003,死亡矿井侦查器,item_mission+icon_item_tcq,item_detail_28911003,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911003,0
28911004,item_name_28911004,迪菲亚手稿,item_level_60+icon_item_xj_02,item_detail_28911004,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911004,0
28911005,item_name_28911005,侵略者的天灾石,item_function+icon_item_hhs,item_detail_28911005,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911005,0
28911006,item_name_28911006,灰狼指挥棒,item_level_20+icon_item_mg,item_detail_28911006,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911006,0
28911007,item_name_28911007,契约碎片,item_mission+icon_item_redj_01,item_detail_28911007,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911007,0
28911008,item_name_28911008,一把火炬,item_level_20+icon_item_hj_01,item_detail_28911008,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911008,0
28911009,item_name_28911009,元素空气,item_mission+icon_item_yskq,item_detail_28911009,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911009,0
28911010,item_name_28911010,元素火焰,item_mission+icon_item_yshy,item_detail_28911010,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911010,0
28911011,item_name_28911011,元素之土,item_mission+icon_item_yszt,item_detail_28911011,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911011,0
28911012,item_name_28911012,元素之水,item_mission+icon_item_yszs,item_detail_28911012,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911012,0
28911013,item_name_28911013,窃听器,item_level_10+icon_item_ccq,item_detail_28911013,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911013,0
28911014,item_name_28911014,监禁室的钥匙碎片,item_level_50+icon_item_lldzm,item_detail_28911014,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911014,0
28911015,item_name_28911015,治愈之叶,item_level_30+icon_item_sy,item_detail_28911015,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911015,0
28911016,item_name_28911016,灵龙的羽毛,item_level_10+icon_item_ym,item_detail_28911016,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911016,0
28911017,item_name_28911017,神庙苔液,item_mission+icon_item_yt_06,item_detail_28911017,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911017,0
28911018,item_name_28911018,灵龙的鳞片,item_mission+icon_item_lp_03,item_detail_28911018,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911018,0
28911019,item_name_28911019,仪祭启动器,item_mission+icon_item_ys_01,item_detail_28911019,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911019,0
28911020,item_name_28911020,奥术碎片,item_level_60+icon_item_htsp,item_detail_28911020,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911020,0
28911021,item_name_28911021,暮光魔法论文残页,item_level_10+icon_item_jz_05,item_detail_28911021,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911021,0
28911022,item_name_28911022,污染者之心,item_level_20+icon_item_lx,item_detail_28911022,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911022,0
