id,group,level,,,,,,,,,,,,battle_info.endurance,battle_info.physical_strength,battle_info.agile,battle_info.intelligence,battle_info.spirit,battle_info.hp,battle_info.physical_attack,battle_info.magic_attack,battle_info.physical_armor,battle_info.magic_armor,battle_info.critical,battle_info.toughness,battle_info.accurate,battle_info.dodge,battle_info.move_speed,battle_info.attack_speed,battle_info.skill
4091,68,12,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73,49,49,49,49,6960,974,974,61,86,78,78,78,78,-1,-1,-1
4092,68,13,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77,52,52,52,52,7710,1079,1079,72,100,84,84,84,84,-1,-1,-1
4093,68,14,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,54,54,54,54,8100,1134,1134,76,106,90,90,90,90,-1,-1,-1
4094,68,15,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116,77,77,77,77,11340,1588,1588,104,145,96,96,96,96,-1,-1,-1
4095,68,16,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,119,79,79,79,79,11760,1646,1646,108,152,102,102,102,102,-1,-1,-1
4096,68,17,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,123,82,82,82,82,12180,1705,1705,113,158,108,108,108,108,-1,-1,-1
4097,68,18,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,128,85,85,85,85,13140,1840,1840,127,178,114,114,114,114,-1,-1,-1
4098,68,19,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,131,87,87,87,87,13590,1903,1903,132,185,120,120,120,120,-1,-1,-1
4099,68,20,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167,113,113,113,113,19190,2721,2721,206,288,150,150,150,150,-1,-1,-1
4100,68,21,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,172,117,117,117,117,19796,2805,2805,212,297,156,156,156,156,-1,-1,-1
4101,68,22,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,177,120,120,120,120,20402,2890,2890,219,306,162,162,162,162,-1,-1,-1
4102,68,23,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,184,125,125,125,125,21705,3073,3073,237,332,168,168,168,168,-1,-1,-1
4103,68,24,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,190,128,128,128,128,22341,3162,3162,244,342,174,174,174,174,-1,-1,-1
4104,68,25,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,227,153,153,153,153,28098,3968,3968,319,447,204,204,204,204,-1,-1,-1
4105,68,26,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,232,157,157,157,157,28765,4061,4061,327,458,210,210,210,210,-1,-1,-1
4106,68,27,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,238,160,160,160,160,29431,4154,4154,334,468,216,216,216,216,-1,-1,-1
4107,68,28,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,245,165,165,165,165,30946,4366,4366,356,499,222,222,222,222,-1,-1,-1
4108,68,29,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,251,169,169,169,169,31643,4464,4464,365,510,228,228,228,228,-1,-1,-1
4109,68,30,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,276,188,188,188,188,41698,5906,5906,537,752,317,317,317,317,-1,-1,-1
4110,68,31,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,282,192,192,192,192,42534,6023,6023,548,767,323,323,323,323,-1,-1,-1
4111,68,32,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,288,196,196,196,196,43370,6140,6140,558,781,330,330,330,330,-1,-1,-1
4112,68,33,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,294,200,200,200,200,44207,6257,6257,568,795,337,337,337,337,-1,-1,-1
4113,68,34,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,300,204,204,204,204,45043,6375,6375,578,810,344,344,344,344,-1,-1,-1
4114,68,35,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,387,262,262,262,262,55427,7828,7828,691,968,386,386,386,386,-1,-1,-1
4115,68,36,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,394,267,267,267,267,56386,7963,7963,702,983,393,393,393,393,-1,-1,-1
4116,68,37,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,402,272,272,272,272,57344,8097,8097,713,999,400,400,400,400,-1,-1,-1
4117,68,38,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,409,277,277,277,277,58303,8231,8231,724,1014,407,407,407,407,-1,-1,-1
4118,68,39,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,417,282,282,282,282,59262,8365,8365,735,1029,413,413,413,413,-1,-1,-1
4119,68,40,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,426,290,290,290,290,68886,9748,9748,915,1280,516,516,516,516,-1,-1,-1
4120,68,41,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,434,295,295,295,295,69855,9883,9883,926,1296,523,523,523,523,-1,-1,-1
4121,68,42,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,441,300,300,300,300,70823,10019,10019,937,1312,530,530,530,530,-1,-1,-1
4122,68,43,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,449,305,305,305,305,71791,10155,10155,948,1327,536,536,536,536,-1,-1,-1
4123,68,44,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,456,310,310,310,310,72759,10290,10290,959,1343,543,543,543,543,-1,-1,-1
4124,68,45,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,496,338,338,338,338,81099,11494,11494,1079,1511,598,598,598,598,-1,-1,-1
4125,68,46,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,503,343,343,343,343,82077,11631,11631,1090,1526,605,605,605,605,-1,-1,-1
4126,68,47,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,511,348,348,348,348,83054,11767,11767,1101,1542,611,611,611,611,-1,-1,-1
4127,68,48,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,518,353,353,353,353,84032,11904,11904,1113,1558,618,618,618,618,-1,-1,-1
4128,68,49,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,526,358,358,358,358,85010,12041,12041,1124,1573,625,625,625,625,-1,-1,-1
4129,68,50,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,611,419,419,419,419,105406,14971,14971,1428,1999,764,764,764,764,-1,-1,-1
4130,68,51,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,620,425,425,425,425,106530,15128,15128,1440,2016,770,770,770,770,-1,-1,-1
4131,68,52,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,629,431,431,431,431,107654,15285,15285,1453,2034,777,777,777,777,-1,-1,-1
4132,68,53,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,638,437,437,437,437,108777,15443,15443,1465,2051,784,784,784,784,-1,-1,-1
4133,68,54,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,647,443,443,443,443,109901,15600,15600,1477,2068,791,791,791,791,-1,-1,-1
4134,68,55,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,690,476,476,476,476,121241,17264,17264,1644,2302,857,857,857,857,-1,-1,-1
4135,68,56,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,699,482,482,482,482,122386,17424,17424,1657,2320,864,864,864,864,-1,-1,-1
4136,68,57,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,708,488,488,488,488,123530,17585,17585,1669,2337,871,871,871,871,-1,-1,-1
4137,68,58,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,717,494,494,494,494,124675,17745,17745,1682,2355,878,878,878,878,-1,-1,-1
4138,68,59,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,726,500,500,500,500,125820,17905,17905,1694,2372,884,884,884,884,-1,-1,-1
4139,68,60,9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,857,591,591,591,591,158840,22607,22607,2189,3064,1104,1104,1104,1104,-1,-1,-1
4140,69,1,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,5,5,5,5,1080,151,151,13,13,12,14,12,14,-1,-1,-1
4141,69,2,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,7,7,7,7,1320,185,185,15,15,18,22,18,22,-1,-1,-1
4142,69,3,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,9,9,9,9,1560,218,218,17,17,24,29,24,29,-1,-1,-1
4143,69,4,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,11,11,11,11,1800,252,252,18,18,30,36,30,36,-1,-1,-1
4144,69,5,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,14,14,14,14,2340,328,328,25,25,36,43,36,43,-1,-1,-1
4145,69,6,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,16,16,16,16,2580,361,361,27,27,42,50,42,50,-1,-1,-1
4146,69,7,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27,18,18,18,18,2820,395,395,28,28,48,58,48,58,-1,-1,-1
4147,69,8,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30,20,20,20,20,3060,428,428,30,30,54,65,54,65,-1,-1,-1
4148,69,9,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33,22,22,22,22,3300,462,462,31,31,60,72,60,72,-1,-1,-1
4149,69,10,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66,44,44,44,44,6240,874,874,54,54,66,79,66,79,-1,-1,-1
4150,69,11,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,46,46,46,46,6600,924,924,58,58,72,86,72,86,-1,-1,-1
4151,69,12,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73,49,49,49,49,6960,974,974,61,61,78,94,78,94,-1,-1,-1
4152,69,13,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77,52,52,52,52,7710,1079,1079,72,72,84,101,84,101,-1,-1,-1
4153,69,14,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,54,54,54,54,8100,1134,1134,76,76,90,108,90,108,-1,-1,-1
4154,69,15,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116,77,77,77,77,11340,1588,1588,104,104,96,115,96,115,-1,-1,-1
4155,69,16,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,119,79,79,79,79,11760,1646,1646,108,108,102,122,102,122,-1,-1,-1
4156,69,17,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,123,82,82,82,82,12180,1705,1705,113,113,108,130,108,130,-1,-1,-1
4157,69,18,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,128,85,85,85,85,13140,1840,1840,127,127,114,137,114,137,-1,-1,-1
4158,69,19,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,131,87,87,87,87,13590,1903,1903,132,132,120,144,120,144,-1,-1,-1
4159,69,20,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167,113,113,113,113,19190,2721,2721,206,206,150,180,150,180,-1,-1,-1
4160,69,21,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,172,117,117,117,117,19796,2805,2805,212,212,156,187,156,187,-1,-1,-1
4161,69,22,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,177,120,120,120,120,20402,2890,2890,219,219,162,194,162,194,-1,-1,-1
4162,69,23,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,184,125,125,125,125,21705,3073,3073,237,237,168,202,168,202,-1,-1,-1
4163,69,24,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,190,128,128,128,128,22341,3162,3162,244,244,174,209,174,209,-1,-1,-1
4164,69,25,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,227,153,153,153,153,28098,3968,3968,319,319,204,245,204,245,-1,-1,-1
4165,69,26,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,232,157,157,157,157,28765,4061,4061,327,327,210,252,210,252,-1,-1,-1
4166,69,27,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,238,160,160,160,160,29431,4154,4154,334,334,216,259,216,259,-1,-1,-1
4167,69,28,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,245,165,165,165,165,30946,4366,4366,356,356,222,266,222,266,-1,-1,-1
4168,69,29,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,251,169,169,169,169,31643,4464,4464,365,365,228,274,228,274,-1,-1,-1
4169,69,30,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,276,188,188,188,188,41698,5906,5906,537,537,317,380,317,380,-1,-1,-1
4170,69,31,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,282,192,192,192,192,42534,6023,6023,548,548,323,388,323,388,-1,-1,-1
4171,69,32,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,288,196,196,196,196,43370,6140,6140,558,558,330,396,330,396,-1,-1,-1
4172,69,33,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,294,200,200,200,200,44207,6257,6257,568,568,337,404,337,404,-1,-1,-1
4173,69,34,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,300,204,204,204,204,45043,6375,6375,578,578,344,412,344,412,-1,-1,-1
4174,69,35,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,387,262,262,262,262,55427,7828,7828,691,691,386,464,386,464,-1,-1,-1
4175,69,36,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,394,267,267,267,267,56386,7963,7963,702,702,393,472,393,472,-1,-1,-1
4176,69,37,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,402,272,272,272,272,57344,8097,8097,713,713,400,480,400,480,-1,-1,-1
4177,69,38,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,409,277,277,277,277,58303,8231,8231,724,724,407,488,407,488,-1,-1,-1
4178,69,39,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,417,282,282,282,282,59262,8365,8365,735,735,413,496,413,496,-1,-1,-1
4179,69,40,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,426,290,290,290,290,68886,9748,9748,915,915,516,619,516,619,-1,-1,-1
4180,69,41,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,434,295,295,295,295,69855,9883,9883,926,926,523,627,523,627,-1,-1,-1
4181,69,42,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,441,300,300,300,300,70823,10019,10019,937,937,530,635,530,635,-1,-1,-1
4182,69,43,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,449,305,305,305,305,71791,10155,10155,948,948,536,644,536,644,-1,-1,-1
4183,69,44,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,456,310,310,310,310,72759,10290,10290,959,959,543,652,543,652,-1,-1,-1
4184,69,45,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,496,338,338,338,338,81099,11494,11494,1079,1079,598,717,598,717,-1,-1,-1
4185,69,46,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,503,343,343,343,343,82077,11631,11631,1090,1090,605,725,605,725,-1,-1,-1
4186,69,47,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,511,348,348,348,348,83054,11767,11767,1101,1101,611,734,611,734,-1,-1,-1
4187,69,48,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,518,353,353,353,353,84032,11904,11904,1113,1113,618,742,618,742,-1,-1,-1
4188,69,49,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,526,358,358,358,358,85010,12041,12041,1124,1124,625,750,625,750,-1,-1,-1
4189,69,50,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,611,419,419,419,419,105406,14971,14971,1428,1428,764,916,764,916,-1,-1,-1
4190,69,51,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,620,425,425,425,425,106530,15128,15128,1440,1440,770,924,770,924,-1,-1,-1
4191,69,52,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,629,431,431,431,431,107654,15285,15285,1453,1453,777,932,777,932,-1,-1,-1
4192,69,53,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,638,437,437,437,437,108777,15443,15443,1465,1465,784,941,784,941,-1,-1,-1
4193,69,54,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,647,443,443,443,443,109901,15600,15600,1477,1477,791,949,791,949,-1,-1,-1
4194,69,55,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,690,476,476,476,476,121241,17264,17264,1644,1644,857,1029,857,1029,-1,-1,-1
4195,69,56,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,699,482,482,482,482,122386,17424,17424,1657,1657,864,1037,864,1037,-1,-1,-1
4196,69,57,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,708,488,488,488,488,123530,17585,17585,1669,1669,871,1045,871,1045,-1,-1,-1
4197,69,58,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,717,494,494,494,494,124675,17745,17745,1682,1682,878,1053,878,1053,-1,-1,-1
4198,69,59,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,726,500,500,500,500,125820,17905,17905,1694,1694,884,1061,884,1061,-1,-1,-1
4199,69,60,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,857,591,591,591,591,158840,22607,22607,2189,2189,1104,1325,1104,1325,-1,-1,-1
4200,70,1,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,5,5,5,5,1080,162,162,13,13,14,12,12,12,-1,-1,-1
4201,70,2,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,7,7,7,7,1320,198,198,15,15,22,18,18,18,-1,-1,-1
4202,70,3,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,9,9,9,9,1560,234,234,17,17,29,24,24,24,-1,-1,-1
4203,70,4,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,11,11,11,11,1800,270,270,18,18,36,30,30,30,-1,-1,-1
4204,70,5,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,14,14,14,14,2340,351,351,25,25,43,36,36,36,-1,-1,-1
4205,70,6,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,16,16,16,16,2580,387,387,27,27,50,42,42,42,-1,-1,-1
4206,70,7,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27,18,18,18,18,2820,423,423,28,28,58,48,48,48,-1,-1,-1
4207,70,8,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30,20,20,20,20,3060,459,459,30,30,65,54,54,54,-1,-1,-1
4208,70,9,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33,22,22,22,22,3300,495,495,31,31,72,60,60,60,-1,-1,-1
4209,70,10,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66,44,44,44,44,6240,936,936,54,54,79,66,66,66,-1,-1,-1
4210,70,11,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,46,46,46,46,6600,990,990,58,58,86,72,72,72,-1,-1,-1
4211,70,12,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73,49,49,49,49,6960,1044,1044,61,61,94,78,78,78,-1,-1,-1
4212,70,13,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77,52,52,52,52,7710,1157,1157,72,72,101,84,84,84,-1,-1,-1
4213,70,14,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,54,54,54,54,8100,1215,1215,76,76,108,90,90,90,-1,-1,-1
4214,70,15,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116,77,77,77,77,11340,1701,1701,104,104,115,96,96,96,-1,-1,-1
4215,70,16,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,119,79,79,79,79,11760,1764,1764,108,108,122,102,102,102,-1,-1,-1
4216,70,17,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,123,82,82,82,82,12180,1827,1827,113,113,130,108,108,108,-1,-1,-1
4217,70,18,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,128,85,85,85,85,13140,1971,1971,127,127,137,114,114,114,-1,-1,-1
4218,70,19,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,131,87,87,87,87,13590,2039,2039,132,132,144,120,120,120,-1,-1,-1
4219,70,20,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167,113,113,113,113,19190,2915,2915,206,206,180,150,150,150,-1,-1,-1
4220,70,21,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,172,117,117,117,117,19796,3006,3006,212,212,187,156,156,156,-1,-1,-1
4221,70,22,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,177,120,120,120,120,20402,3097,3097,219,219,194,162,162,162,-1,-1,-1
4222,70,23,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,184,125,125,125,125,21705,3292,3292,237,237,202,168,168,168,-1,-1,-1
4223,70,24,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,190,128,128,128,128,22341,3388,3388,244,244,209,174,174,174,-1,-1,-1
4224,70,25,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,227,153,153,153,153,28098,4251,4251,319,319,245,204,204,204,-1,-1,-1
4225,70,26,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,232,157,157,157,157,28765,4351,4351,327,327,252,210,210,210,-1,-1,-1
4226,70,27,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,238,160,160,160,160,29431,4451,4451,334,334,259,216,216,216,-1,-1,-1
4227,70,28,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,245,165,165,165,165,30946,4678,4678,356,356,266,222,222,222,-1,-1,-1
4228,70,29,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,251,169,169,169,169,31643,4783,4783,365,365,274,228,228,228,-1,-1,-1
4229,70,30,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,276,188,188,188,188,41698,6328,6328,537,537,380,317,317,317,-1,-1,-1
4230,70,31,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,282,192,192,192,192,42534,6454,6454,548,548,388,323,323,323,-1,-1,-1
4231,70,32,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,288,196,196,196,196,43370,6579,6579,558,558,396,330,330,330,-1,-1,-1
4232,70,33,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,294,200,200,200,200,44207,6704,6704,568,568,404,337,337,337,-1,-1,-1
4233,70,34,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,300,204,204,204,204,45043,6830,6830,578,578,412,344,344,344,-1,-1,-1
4234,70,35,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,387,262,262,262,262,55427,8387,8387,691,691,464,386,386,386,-1,-1,-1
4235,70,36,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,394,267,267,267,267,56386,8531,8531,702,702,472,393,393,393,-1,-1,-1
4236,70,37,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,402,272,272,272,272,57344,8675,8675,713,713,480,400,400,400,-1,-1,-1
4237,70,38,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,409,277,277,277,277,58303,8819,8819,724,724,488,407,407,407,-1,-1,-1
4238,70,39,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,417,282,282,282,282,59262,8963,8963,735,735,496,413,413,413,-1,-1,-1
4239,70,40,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,426,290,290,290,290,68886,10444,10444,915,915,619,516,516,516,-1,-1,-1
4240,70,41,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,434,295,295,295,295,69855,10589,10589,926,926,627,523,523,523,-1,-1,-1
4241,70,42,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,441,300,300,300,300,70823,10735,10735,937,937,635,530,530,530,-1,-1,-1
4242,70,43,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,449,305,305,305,305,71791,10880,10880,948,948,644,536,536,536,-1,-1,-1
4243,70,44,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,456,310,310,310,310,72759,11025,11025,959,959,652,543,543,543,-1,-1,-1
4244,70,45,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,496,338,338,338,338,81099,12315,12315,1079,1079,717,598,598,598,-1,-1,-1
4245,70,46,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,503,343,343,343,343,82077,12461,12461,1090,1090,725,605,605,605,-1,-1,-1
4246,70,47,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,511,348,348,348,348,83054,12608,12608,1101,1101,734,611,611,611,-1,-1,-1
4247,70,48,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,518,353,353,353,353,84032,12755,12755,1113,1113,742,618,618,618,-1,-1,-1
4248,70,49,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,526,358,358,358,358,85010,12901,12901,1124,1124,750,625,625,625,-1,-1,-1
