id,scene_id,note,mission_id,monsters_0.id,monsters_0.loc,monsters_1.id,monsters_1.loc,monsters_2.id,monsters_2.loc,monsters_3.id,monsters_3.loc,monsters_4.id,monsters_4.loc,monsters_5.id,monsters_5.loc,monsters_6.id,monsters_6.loc,monsters_7.id,monsters_7.loc,monsters_8.id,monsters_8.loc,monsters_9.id,monsters_9.loc,monsters_10.id,monsters_10.loc,monsters_11.id,monsters_11.loc,monsters_12.id,monsters_12.loc,monsters_13.id,monsters_13.loc,monsters_14.id,monsters_14.loc,package_id_0,display_0,package_weight_0,package_id_1,display_1,package_weight_1,package_id_2,display_2,package_weight_2,package_id_3,display_3,package_weight_3,package_id_4,display_4,package_weight_4
5382,-1,燃烧军团,-1,-1,0,35322,1,35303,2,-1,3,-1,4,35304,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35319,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5383,-1,燃烧军团,-1,-1,0,35322,1,35303,2,-1,3,-1,4,35306,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35319,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5384,-1,燃烧军团,-1,-1,0,35322,1,35303,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,35317,10,35319,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5385,-1,燃烧军团,-1,-1,0,35322,1,35303,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,35317,10,35319,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5386,-1,燃烧军团,-1,-1,0,35322,1,35305,2,-1,3,-1,4,35304,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35319,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5387,-1,燃烧军团,-1,-1,0,35322,1,35305,2,-1,3,-1,4,35306,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35319,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5388,-1,燃烧军团,-1,-1,0,35322,1,35305,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,35317,10,35319,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5389,-1,燃烧军团,-1,-1,0,35322,1,35305,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,35317,10,35319,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5390,-1,燃烧军团,-1,35322,0,-1,1,-1,2,-1,3,-1,4,-1,5,35304,6,35306,7,-1,8,-1,9,-1,10,35317,11,35319,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5391,-1,燃烧军团,-1,35322,0,-1,1,-1,2,-1,3,-1,4,35304,5,-1,6,-1,7,-1,8,-1,9,35317,10,35319,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5392,-1,燃烧军团,-1,35322,0,-1,1,-1,2,-1,3,-1,4,35304,5,-1,6,-1,7,-1,8,-1,9,35317,10,35319,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5393,-1,燃烧军团,-1,35322,0,-1,1,-1,2,-1,3,-1,4,35306,5,-1,6,-1,7,-1,8,-1,9,35317,10,35319,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5394,-1,燃烧军团,-1,35322,0,-1,1,-1,2,-1,3,-1,4,35306,5,-1,6,-1,7,-1,8,-1,9,35317,10,35319,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5395,-1,燃烧军团,-1,35322,0,-1,1,-1,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35319,12,35301,13,35302,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5401,-1,燃烧军团,-1,35323,0,35303,1,35305,2,-1,3,-1,4,35312,5,-1,6,-1,7,-1,8,-1,9,35317,10,-1,11,-1,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5402,-1,燃烧军团,-1,-1,0,35323,1,35303,2,-1,3,-1,4,-1,5,35312,6,35304,7,-1,8,-1,9,35317,10,-1,11,-1,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5403,-1,燃烧军团,-1,-1,0,35323,1,35303,2,-1,3,-1,4,-1,5,35312,6,35306,7,-1,8,-1,9,35317,10,-1,11,-1,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5404,-1,燃烧军团,-1,-1,0,35323,1,35303,2,-1,3,-1,4,35312,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5405,-1,燃烧军团,-1,-1,0,35323,1,35303,2,-1,3,-1,4,35312,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5406,-1,燃烧军团,-1,-1,0,35323,1,35305,2,-1,3,-1,4,-1,5,35312,6,35304,7,-1,8,-1,9,35317,10,-1,11,-1,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5407,-1,燃烧军团,-1,-1,0,35323,1,35305,2,-1,3,-1,4,-1,5,35312,6,35306,7,-1,8,-1,9,35317,10,-1,11,-1,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5408,-1,燃烧军团,-1,-1,0,35323,1,35305,2,-1,3,-1,4,35312,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5409,-1,燃烧军团,-1,-1,0,35323,1,35305,2,-1,3,-1,4,35312,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5410,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,35312,5,35304,6,35306,7,-1,8,-1,9,35317,10,-1,11,-1,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5411,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,-1,5,35312,6,35304,7,-1,8,-1,9,-1,10,35317,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5412,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,-1,5,35312,6,35304,7,-1,8,-1,9,-1,10,35317,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5413,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,-1,5,35312,6,35306,7,-1,8,-1,9,-1,10,35317,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5414,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,-1,5,35312,6,35306,7,-1,8,-1,9,-1,10,35317,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5415,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,35312,5,-1,6,-1,7,-1,8,-1,9,35317,10,35301,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5421,-1,燃烧军团,-1,35323,0,35303,1,35305,2,-1,3,-1,4,35313,5,-1,6,-1,7,-1,8,-1,9,35317,10,-1,11,-1,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5422,-1,燃烧军团,-1,-1,0,35323,1,35303,2,-1,3,-1,4,-1,5,35313,6,35304,7,-1,8,-1,9,35317,10,-1,11,-1,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5423,-1,燃烧军团,-1,-1,0,35323,1,35303,2,-1,3,-1,4,-1,5,35313,6,35306,7,-1,8,-1,9,35317,10,-1,11,-1,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5424,-1,燃烧军团,-1,-1,0,35323,1,35303,2,-1,3,-1,4,35313,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5425,-1,燃烧军团,-1,-1,0,35323,1,35303,2,-1,3,-1,4,35313,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5426,-1,燃烧军团,-1,-1,0,35323,1,35305,2,-1,3,-1,4,-1,5,35313,6,35304,7,-1,8,-1,9,35317,10,-1,11,-1,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5427,-1,燃烧军团,-1,-1,0,35323,1,35305,2,-1,3,-1,4,-1,5,35313,6,35306,7,-1,8,-1,9,35317,10,-1,11,-1,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5428,-1,燃烧军团,-1,-1,0,35323,1,35305,2,-1,3,-1,4,35313,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5429,-1,燃烧军团,-1,-1,0,35323,1,35305,2,-1,3,-1,4,35313,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5430,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,35313,5,35304,6,35306,7,-1,8,-1,9,35317,10,-1,11,-1,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5431,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,-1,5,35313,6,35304,7,-1,8,-1,9,-1,10,35317,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5432,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,-1,5,35313,6,35304,7,-1,8,-1,9,-1,10,35317,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5433,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,-1,5,35313,6,35306,7,-1,8,-1,9,-1,10,35317,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5434,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,-1,5,35313,6,35306,7,-1,8,-1,9,-1,10,35317,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5435,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,35313,5,-1,6,-1,7,-1,8,-1,9,35317,10,35301,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5441,-1,燃烧军团,-1,35323,0,35303,1,35305,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35314,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5442,-1,燃烧军团,-1,-1,0,35323,1,35303,2,-1,3,-1,4,35304,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35314,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5443,-1,燃烧军团,-1,-1,0,35323,1,35303,2,-1,3,-1,4,35306,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35314,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5444,-1,燃烧军团,-1,-1,0,35323,1,35303,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,35317,10,35314,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5445,-1,燃烧军团,-1,-1,0,35323,1,35303,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,35317,10,35314,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5446,-1,燃烧军团,-1,-1,0,35323,1,35305,2,-1,3,-1,4,35304,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35314,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5447,-1,燃烧军团,-1,-1,0,35323,1,35305,2,-1,3,-1,4,35306,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35314,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5448,-1,燃烧军团,-1,-1,0,35323,1,35305,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,35317,10,35314,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5449,-1,燃烧军团,-1,-1,0,35323,1,35305,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,35317,10,35314,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5450,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,-1,5,35304,6,35306,7,-1,8,-1,9,-1,10,35317,11,35314,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5451,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,35304,5,-1,6,-1,7,-1,8,-1,9,35317,10,35314,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5452,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,35304,5,-1,6,-1,7,-1,8,-1,9,35317,10,35314,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5453,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,35306,5,-1,6,-1,7,-1,8,-1,9,35317,10,35314,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5454,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,35306,5,-1,6,-1,7,-1,8,-1,9,35317,10,35314,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5455,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35314,12,35301,13,35302,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5461,-1,燃烧军团,-1,35323,0,35303,1,35305,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35319,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5462,-1,燃烧军团,-1,-1,0,35323,1,35303,2,-1,3,-1,4,35304,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35319,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5463,-1,燃烧军团,-1,-1,0,35323,1,35303,2,-1,3,-1,4,35306,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35319,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5464,-1,燃烧军团,-1,-1,0,35323,1,35303,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,35317,10,35319,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5465,-1,燃烧军团,-1,-1,0,35323,1,35303,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,35317,10,35319,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5466,-1,燃烧军团,-1,-1,0,35323,1,35305,2,-1,3,-1,4,35304,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35319,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5467,-1,燃烧军团,-1,-1,0,35323,1,35305,2,-1,3,-1,4,35306,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35319,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5468,-1,燃烧军团,-1,-1,0,35323,1,35305,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,35317,10,35319,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5469,-1,燃烧军团,-1,-1,0,35323,1,35305,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,35317,10,35319,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5470,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,-1,5,35304,6,35306,7,-1,8,-1,9,-1,10,35317,11,35319,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5471,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,35304,5,-1,6,-1,7,-1,8,-1,9,35317,10,35319,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5472,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,35304,5,-1,6,-1,7,-1,8,-1,9,35317,10,35319,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5473,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,35306,5,-1,6,-1,7,-1,8,-1,9,35317,10,35319,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5474,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,35306,5,-1,6,-1,7,-1,8,-1,9,35317,10,35319,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5475,-1,燃烧军团,-1,35323,0,-1,1,-1,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35319,12,35301,13,35302,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5481,-1,燃烧军团,-1,-1,0,35303,1,35305,2,-1,3,-1,4,-1,5,35312,6,35313,7,-1,8,-1,9,35317,10,-1,11,-1,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5482,-1,燃烧军团,-1,35303,0,-1,1,-1,2,-1,3,-1,4,35312,5,35313,6,35304,7,-1,8,-1,9,35317,10,-1,11,-1,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5483,-1,燃烧军团,-1,35303,0,-1,1,-1,2,-1,3,-1,4,35312,5,35313,6,35306,7,-1,8,-1,9,35317,10,-1,11,-1,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5484,-1,燃烧军团,-1,35303,0,-1,1,-1,2,-1,3,-1,4,-1,5,35312,6,35313,7,-1,8,-1,9,-1,10,35317,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5485,-1,燃烧军团,-1,35303,0,-1,1,-1,2,-1,3,-1,4,-1,5,35312,6,35313,7,-1,8,-1,9,-1,10,35317,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5486,-1,燃烧军团,-1,35305,0,-1,1,-1,2,-1,3,-1,4,35312,5,35313,6,35304,7,-1,8,-1,9,35317,10,-1,11,-1,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5487,-1,燃烧军团,-1,35305,0,-1,1,-1,2,-1,3,-1,4,35312,5,35313,6,35306,7,-1,8,-1,9,35317,10,-1,11,-1,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5488,-1,燃烧军团,-1,35305,0,-1,1,-1,2,-1,3,-1,4,-1,5,35312,6,35313,7,-1,8,-1,9,-1,10,35317,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5489,-1,燃烧军团,-1,35305,0,-1,1,-1,2,-1,3,-1,4,-1,5,35312,6,35313,7,-1,8,-1,9,-1,10,35317,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5490,-1,燃烧军团,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,35312,6,35313,7,35304,8,35306,9,35317,10,-1,11,-1,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5491,-1,燃烧军团,-1,-1,0,-1,1,-1,2,-1,3,-1,4,35312,5,35313,6,35304,7,-1,8,-1,9,-1,10,35317,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5492,-1,燃烧军团,-1,-1,0,-1,1,-1,2,-1,3,-1,4,35312,5,35313,6,35304,7,-1,8,-1,9,-1,10,35317,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5493,-1,燃烧军团,-1,-1,0,-1,1,-1,2,-1,3,-1,4,35312,5,35313,6,35306,7,-1,8,-1,9,-1,10,35317,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5494,-1,燃烧军团,-1,-1,0,-1,1,-1,2,-1,3,-1,4,35312,5,35313,6,35306,7,-1,8,-1,9,-1,10,35317,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5495,-1,燃烧军团,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,35312,6,35313,7,-1,8,-1,9,35317,10,35301,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5501,-1,燃烧军团,-1,-1,0,35303,1,35305,2,-1,3,-1,4,35312,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35314,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5502,-1,燃烧军团,-1,35303,0,-1,1,-1,2,-1,3,-1,4,-1,5,35312,6,35304,7,-1,8,-1,9,-1,10,35317,11,35314,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5503,-1,燃烧军团,-1,35303,0,-1,1,-1,2,-1,3,-1,4,-1,5,35312,6,35306,7,-1,8,-1,9,-1,10,35317,11,35314,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5504,-1,燃烧军团,-1,35303,0,-1,1,-1,2,-1,3,-1,4,35312,5,-1,6,-1,7,-1,8,-1,9,35317,10,35314,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5505,-1,燃烧军团,-1,35303,0,-1,1,-1,2,-1,3,-1,4,35312,5,-1,6,-1,7,-1,8,-1,9,35317,10,35314,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5506,-1,燃烧军团,-1,35305,0,-1,1,-1,2,-1,3,-1,4,-1,5,35312,6,35304,7,-1,8,-1,9,-1,10,35317,11,35314,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5507,-1,燃烧军团,-1,35305,0,-1,1,-1,2,-1,3,-1,4,-1,5,35312,6,35306,7,-1,8,-1,9,-1,10,35317,11,35314,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5508,-1,燃烧军团,-1,35305,0,-1,1,-1,2,-1,3,-1,4,35312,5,-1,6,-1,7,-1,8,-1,9,35317,10,35314,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5509,-1,燃烧军团,-1,35305,0,-1,1,-1,2,-1,3,-1,4,35312,5,-1,6,-1,7,-1,8,-1,9,35317,10,35314,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5510,-1,燃烧军团,-1,-1,0,-1,1,-1,2,-1,3,-1,4,35312,5,35304,6,35306,7,-1,8,-1,9,-1,10,35317,11,35314,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5511,-1,燃烧军团,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,35312,6,35304,7,-1,8,-1,9,35317,10,35314,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5512,-1,燃烧军团,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,35312,6,35304,7,-1,8,-1,9,35317,10,35314,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5513,-1,燃烧军团,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,35312,6,35306,7,-1,8,-1,9,35317,10,35314,11,35301,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5514,-1,燃烧军团,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,35312,6,35306,7,-1,8,-1,9,35317,10,35314,11,35302,12,-1,13,-1,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
5515,-1,燃烧军团,-1,-1,0,-1,1,-1,2,-1,3,-1,4,35312,5,-1,6,-1,7,-1,8,-1,9,-1,10,35317,11,35314,12,35301,13,35302,14,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
