id,index,area_pos_0.x,area_pos_0.y,area_pos_0.z,area_pos_1.x,area_pos_1.y,area_pos_1.z,area_pos_2.x,area_pos_2.y,area_pos_2.z,area_pos_3.x,area_pos_3.y,area_pos_3.z,player_pos_0.x,player_pos_0.y,player_pos_0.z,player_pos_1.x,player_pos_1.y,player_pos_1.z,player_pos_2.x,player_pos_2.y,player_pos_2.z,player_pos_3.x,player_pos_3.y,player_pos_3.z,player_pos_4.x,player_pos_4.y,player_pos_4.z,player_pos_5.x,player_pos_5.y,player_pos_5.z,player_pos_6.x,player_pos_6.y,player_pos_6.z,player_pos_7.x,player_pos_7.y,player_pos_7.z,player_pos_8.x,player_pos_8.y,player_pos_8.z,player_pos_9.x,player_pos_9.y,player_pos_9.z,player_pos_10.x,player_pos_10.y,player_pos_10.z,player_pos_11.x,player_pos_11.y,player_pos_11.z,player_pos_12.x,player_pos_12.y,player_pos_12.z,player_pos_13.x,player_pos_13.y,player_pos_13.z,player_pos_14.x,player_pos_14.y,player_pos_14.z,enemy_pos_0.x,enemy_pos_0.y,enemy_pos_0.z,enemy_pos_1.x,enemy_pos_1.y,enemy_pos_1.z,enemy_pos_2.x,enemy_pos_2.y,enemy_pos_2.z,enemy_pos_3.x,enemy_pos_3.y,enemy_pos_3.z,enemy_pos_4.x,enemy_pos_4.y,enemy_pos_4.z,enemy_pos_5.x,enemy_pos_5.y,enemy_pos_5.z,enemy_pos_6.x,enemy_pos_6.y,enemy_pos_6.z,enemy_pos_7.x,enemy_pos_7.y,enemy_pos_7.z,enemy_pos_8.x,enemy_pos_8.y,enemy_pos_8.z,enemy_pos_9.x,enemy_pos_9.y,enemy_pos_9.z,enemy_pos_10.x,enemy_pos_10.y,enemy_pos_10.z,enemy_pos_11.x,enemy_pos_11.y,enemy_pos_11.z,enemy_pos_12.x,enemy_pos_12.y,enemy_pos_12.z,enemy_pos_13.x,enemy_pos_13.y,enemy_pos_13.z,enemy_pos_14.x,enemy_pos_14.y,enemy_pos_14.z
21,8,139812,75851,177196,151067,75851,183921,154738,75851,177777,143483,75851,171052,145037,75339,176155,144386,75339,177245,145687,75339,175066,143735,75339,178334,146338,75339,173977,143661,75339,175333,143010,75339,176423,144312,75339,174244,142359,75339,177512,144962,75339,173155,142285,75339,174511,141634,75339,175600,142936,75339,173422,140983,75339,176690,143586,75339,172333,149479,75328,178810,148829,75328,179899,150130,75328,177721,148178,75328,180988,150781,75328,176631,150855,75328,179632,150204,75328,180721,151506,75328,178543,149554,75328,181810,152157,75328,177454,152231,75328,180454,151580,75328,181543,152882,75328,179365,150930,75328,182632,153533,75328,178276
21,9,135181,75706,190175,131356,75706,202716,138201,75706,204804,142026,75706,192264,137445,75194,194997,136232,75194,194627,138659,75194,195367,135018,75194,194257,139873,75194,195738,137913,75194,193464,136699,75194,193094,139127,75194,193834,135486,75194,192724,140340,75194,194205,138381,75194,191931,137167,75194,191561,139594,75194,192301,135953,75194,191191,140808,75194,192672,135935,75183,199947,134722,75183,199577,137149,75183,200318,133508,75183,199207,138363,75183,200688,135468,75183,201480,134254,75183,201110,136681,75183,201851,133041,75183,200740,137895,75183,202221,135000,75183,203013,133787,75183,202643,136214,75183,203384,132573,75183,202273,137427,75183,203754
21,10,131315,77843,235613,141438,77843,243945,145986,77843,238419,135863,77843,230087,136636,77331,235365,135830,77331,236345,137442,77331,234386,135023,77331,237325,138249,77331,233406,135399,77331,234347,134592,77331,235326,136205,77331,233367,133786,77331,236306,137011,77331,232387,134161,77331,233328,133355,77331,234308,134968,77331,232348,132549,77331,235287,135774,77331,231369,140632,77320,238654,139826,77320,239634,141438,77320,237675,139019,77320,240614,142245,77320,236695,141870,77320,239673,141063,77320,240652,142676,77320,238693,140257,77320,241632,143482,77320,237713,143107,77320,240691,142301,77320,241671,143913,77320,239712,141494,77320,242651,144720,77320,238732
2101,1,70450,15780,72063,83563,15780,65413,80003,15780,59478,68059,15440,66353,72752,15348,67538,73265,15352,68557,72239,15345,66520,73777,15356,69575,71727,15341,65502,71466,15350,68186,71978,15354,69204,70953,15346,67168,72491,15357,70222,70441,15342,66149,70180,15351,68833,70692,15355,69852,69667,15347,67815,71205,15359,70870,69154,15344,66797,78301,15397,64104,78847,15396,65105,77754,15399,63103,79393,15394,66105,77208,15401,62103,79564,15362,63414,80110,15361,64415,79018,15364,62414,80657,15359,65416,78472,15365,61413,80828,15327,62725,81374,15325,63725,80282,15329,61724,81920,15324,64726,79736,15330,60723
2101,2,96794,15541,64952,111630,15814,65621,111489,16255,59183,97194,15489,58672,100849,15495,62002,100808,15494,63141,100890,15496,60863,100768,15493,64280,100930,15496,59723,99410,15489,61950,99369,15489,63090,99451,15490,60811,99329,15488,64229,99491,15531,59672,97971,15484,61899,97930,15483,63038,98012,15485,60760,97889,15483,64178,98052,15656,59621,106915,15437,62259,106924,15436,63399,106906,15439,61119,106933,15434,64539,106897,15440,59979,108355,15463,62238,108364,15461,63388,108346,15464,61108,108372,15460,64528,108337,15466,59968,109794,15488,62237,109803,15487,63377,109786,15490,61097,109812,15486,64517,109777,15491,59957
2101,3,120733,14585,61330,134545,15304,59404,134237,15436,53192,120280,15369,54532,124587,15171,57263,124731,15170,58393,124444,15171,56132,124874,15170,59524,124301,15171,55001,123159,15181,57443,123302,15181,58574,123016,15181,56313,123445,15181,59705,122872,15181,55182,121730,15191,57624,121874,15191,58755,121587,15192,56493,122017,15191,59886,121444,15192,55362,130118,15175,56822,130226,15180,57956,130010,15171,55687,130334,15184,59091,129902,15167,54552,131552,15174,56685,131660,15178,57820,131444,15170,55550,131768,15183,58955,131336,15166,54416,132985,15173,56549,133093,15177,57684,132877,15169,55414,133201,15181,58819,132769,15164,54279
2101,4,133721,21289,68956,133747,21289,82391,140182,21289,82452,140120,21289,69128,136860,21025,72700,135721,21052,72735,137999,21024,72664,134580,21161,72770,139138,21050,72629,136816,21036,71260,135677,21052,71297,137956,21033,71227,134538,21202,71331,139094,21055,71191,136769,21030,69819,135630,21086,69855,137912,21032,69787,134493,21193,69892,139051,21047,69752,136993,21083,78637,135854,21105,78671,138132,21061,78602,134715,21127,78706,139272,21039,78568,137038,21133,80075,135898,21155,80110,138177,21111,80041,134759,21177,80144,139316,21089,80006,137082,21183,81514,135943,21205,81548,138222,21161,81479,134804,21227,81583,139361,21139,81444
2101,5,137785,15940,108053,139870,15612,122253,146053,15610,121329,145000,15790,107634,141737,15593,111572,140602,15594,111677,142872,15592,111467,139467,15596,111782,144007,15591,111361,141605,15644,110139,140469,15646,110244,142740,15643,110034,139334,15647,110349,143875,15642,109929,141472,15696,108706,140337,15697,108811,142607,15695,108601,139202,15698,108916,143742,15693,108496,142461,15530,117912,141326,15530,118018,143596,15530,117805,140191,15530,118125,144731,15530,117699,142596,15530,119345,141461,15530,119452,143731,15530,119239,140326,15530,119559,144866,15530,119132,142730,15530,120779,141595,15530,120886,143865,15530,120673,140460,15530,120992,145000,15530,120566
2101,6,126494,15829,107698,114734,15829,100926,111888,16100,106702,123209,15829,112929,121370,15517,108303,121925,15509,107314,120817,15576,109305,122480,15509,106325,120254,15625,110307,122621,15371,109018,123177,15355,108025,122083,15356,110015,123736,15351,107032,121523,15369,111048,123879,15346,109716,124433,15351,108725,123313,15359,110720,124990,15346,107738,122761,15378,111745,116407,15367,105561,116965,15388,104568,115850,15381,106551,117523,15356,103576,115290,15400,107567,115150,15391,104858,115709,15373,103863,114595,15388,105845,116267,15376,102871,114031,15397,106848,113897,15397,104149,114455,15391,103157,113340,15415,105141,115012,15378,102165,112777,15423,106136
2101,7,105214,15607,102113,92453,15129,100853,91394,15107,107208,104454,15733,108710,101300,15082,104914,101409,15078,103779,101192,15086,106049,101518,15075,102645,101083,15089,107184,102733,15126,105051,102842,15122,103916,102625,15130,106186,102951,15118,102782,102516,15133,107321,104166,15170,105188,104275,15166,104054,104057,15173,106323,104383,15162,102919,103949,15177,107458,95767,15110,104514,95885,15114,103380,95650,15105,105648,96002,15118,102246,95533,15101,106782,94335,15137,104366,94453,15141,103232,94218,15133,105500,94570,15145,102098,94101,15129,106634,92903,15165,104218,93020,15169,103084,92786,15161,105352,93138,15173,101950,92669,15157,106486
2101,8,83592,15230,99085,73652,15983,90816,69595,15921,95805,79697,14987,103920,78869,15261,99196,79591,15289,98314,78152,15249,100080,80311,15290,97430,77429,15252,100963,79985,15207,100106,80706,15226,99223,79265,15194,100989,81427,15247,98340,78544,15181,101872,81101,15151,101015,81822,15162,100132,80379,15117,101898,82540,15123,99246,79658,15088,102780,74494,15487,95798,75222,15542,94923,73766,15352,96668,75950,15592,94046,73033,15262,97538,73391,15414,94878,74120,15444,94001,72659,15314,95747,74845,15413,93118,71923,15173,96625,72281,15315,93951,73010,15362,93079,71555,15235,94826,73736,15304,92205,70818,15104,95704
2102,1,26249,29970,25174,38596,30058,23029,37410,30105,16344,24981,30025,18730,29357,30000,21478,29603,29993,22722,29111,30006,20233,29850,29987,23967,28864,30012,18988,27785,29994,21789,28031,29987,23033,27538,30000,20544,28277,29981,24278,27292,30006,19299,26212,29987,22100,26459,29981,23344,25966,29994,20855,26705,29975,24589,25720,30000,19611,33981,30044,20524,34202,30035,21774,33759,30053,19275,34424,30027,23023,33537,30061,18026,35559,30054,20244,35780,30045,21494,35337,30063,18995,36002,30037,22743,35115,30071,17746,37137,30064,19964,37358,30055,21214,36915,30073,18715,37580,30047,22463,36693,30081,17466
2102,2,49702,30112,21619,62141,30173,23145,62944,30229,16404,50357,30178,15084,53748,30138,18982,53623,30130,20244,53873,30147,17719,53498,30122,21507,53999,30155,16457,52153,30136,18824,52028,30128,20086,52279,30144,17561,51903,30119,21349,52404,30152,16299,50559,30133,18666,50433,30125,19928,50684,30142,17403,50308,30117,21191,50809,30150,16141,58450,30173,19410,58300,30162,20670,58600,30183,18150,58150,30151,21930,58750,30194,16890,60041,30179,19600,59891,30168,20860,60191,30189,18340,59741,30158,22119,60341,30200,17080,61633,30185,19789,61483,30175,21049,61783,30196,18529,61333,30164,22309,61933,30206,17269
2102,3,70838,30190,24134,83277,30250,25660,84080,30307,18919,71493,30256,17599,74884,30216,21497,74759,30208,22760,75009,30225,20235,74634,30200,24022,75134,30233,18972,73289,30214,21339,73164,30206,22602,73414,30222,20077,73039,30197,23864,73540,30230,18814,71694,30211,21181,71569,30203,22444,71820,30220,19919,71444,30195,23706,71945,30228,18656,79586,30250,21926,79436,30240,23185,79736,30261,20666,79286,30229,24445,79886,30272,19406,81177,30257,22115,81027,30246,23375,81327,30267,20855,80877,30236,24635,81477,30278,19595,82769,30263,22305,82619,30252,23564,82919,30274,21045,82469,30242,24824,83069,30284,19785
2102,4,108023,30142,29889,118922,30158,36076,122253,30221,30160,111138,30214,24107,112772,30158,29008,112172,30148,30126,113373,30167,27891,111571,30139,31244,113973,30177,26773,111360,30161,28250,110760,30152,29368,111961,30170,27132,110159,30142,30485,112561,30180,26015,109948,30164,27491,109348,30155,28609,110549,30174,26374,108747,30145,29727,111149,30183,25256,116949,30176,31210,116326,30164,32316,117571,30187,30104,115704,30152,33421,118194,30199,28999,118345,30176,31996,117723,30165,33102,118968,30188,30891,117100,30153,34207,119590,30200,29785,119742,30177,32783,119119,30165,33888,120364,30189,31677,118497,30154,34994,120987,30200,30571
2102,5,126191,30078,43785,132483,30141,54624,138342,30197,51194,131797,30142,40362,130736,30104,45419,129654,30096,46081,131818,30113,44757,128572,30088,46744,132900,30121,44094,129899,30102,44052,128817,30093,44714,130981,30110,43390,127735,30085,45377,132064,30118,42727,129063,30099,42685,127980,30091,43347,130145,30107,42023,126898,30083,44010,131227,30115,41360,133232,30140,49426,132137,30129,50067,134327,30150,48785,131042,30119,50708,135422,30160,48144,134042,30146,50809,132947,30136,51450,135137,30157,50169,131852,30126,52091,136232,30167,49528,134851,30153,52193,133756,30143,52834,135946,30164,51552,132661,30132,53474,137041,30174,50911
2102,6,145633,25334,89988,145672,25364,102521,152460,25246,102476,152198,25231,89822,148753,25271,93674,147485,25295,93707,150022,25247,93640,146217,25320,93741,151290,25223,93607,148711,25274,92072,147443,25298,92105,149979,25249,92038,146175,25322,92139,151248,25225,92005,148669,25276,90470,147401,25300,90503,149937,25252,90436,146133,25324,90536,151205,25227,90403,148916,25290,98392,147647,25312,98401,150184,25268,98384,146379,25334,98409,151453,25246,98375,148927,25292,99995,147658,25314,100003,150195,25270,99987,146389,25336,100012,151464,25248,99978,148937,25295,101598,147669,25317,101606,150206,25273,101589,146400,25339,101614,151474,25250,101581
2102,7,144876,25223,114454,143275,24980,126881,150012,25026,127725,151407,25282,115149,147489,25155,118515,146227,25148,118382,148751,25162,118648,144965,25141,118249,150012,25169,118781,147656,25191,116922,146394,25184,116789,148918,25198,117054,145133,25177,116656,150180,25205,117187,147824,25228,115328,146562,25221,115195,149086,25235,115461,145300,25214,115062,150348,25242,115594,147032,25074,123213,145773,25066,123056,148291,25083,123371,144514,25057,122898,149550,25092,123529,146833,25042,124803,145574,25033,124646,148092,25050,124961,144315,25024,124488,149351,25059,125119,146634,25009,126393,145375,25000,126236,147893,25018,126551,144116,24992,126078,149152,25027,126709
2102,8,123658,18671,144047,111921,15310,146872,113447,15624,153480,125246,19019,150410,120891,17804,147909,120582,17741,146680,121201,17868,149138,120273,17678,145451,121510,17931,150367,122382,18238,147512,122073,18174,146283,122691,18301,148741,121764,18111,145054,123001,18365,149969,123873,18671,147114,123564,18608,145885,124182,18735,148343,123255,18544,144656,124492,18798,149572,116502,16555,149117,116216,16496,147882,116787,16614,150352,115931,16437,146647,117072,16673,151587,115002,16124,149484,114717,16065,148249,115287,16183,150719,114432,16006,147014,115573,16242,151954,113503,15693,149851,113217,15634,148616,113788,15752,151086,112932,15575,147381,114073,15811,152321
2102,9,104115,15227,148206,91739,15250,150179,92831,15498,156875,105293,15478,154662,100956,15330,151857,100727,15285,150610,101185,15374,153104,100498,15241,149363,101414,15418,154352,102532,15331,151568,102303,15287,150321,102761,15375,152815,102075,15243,149073,102990,15419,154062,104109,15332,151279,103880,15288,150031,104338,15376,152526,103651,15244,148784,104566,15420,153773,96319,15354,152745,96115,15307,151494,96523,15400,153997,95911,15261,150243,96727,15446,155248,94737,15355,153003,94533,15309,151752,94941,15402,154255,94329,15263,150501,95146,15448,155506,93155,15357,153261,92951,15311,152010,93360,15403,154513,92747,15264,150758,93564,15450,155764
2102,10,84023,15784,149582,71509,15853,150251,71895,15886,157029,84519,15826,156131,80499,15802,152885,80402,15798,151620,80597,15805,154150,80305,15794,150355,80694,15809,155415,82097,15798,152762,82000,15794,151497,82195,15802,154027,81903,15790,150232,82292,15806,155292,83695,15795,152639,83598,15791,151374,83793,15798,153904,83501,15787,150109,83890,15802,155169,75795,15838,153284,75723,15832,152017,75868,15845,154551,75651,15826,150751,75940,15851,155818,74195,15846,153375,74123,15840,152109,74267,15852,154642,74051,15834,150842,74340,15858,155909,72595,15853,153467,72523,15847,152200,72667,15859,154733,72451,15841,150933,72740,15866,156000
2102,11,53852,15673,147367,42441,15708,142185,39656,15751,148377,51270,15726,153406,49202,15686,148671,49700,15680,147504,48705,15692,149838,50197,15674,146337,48207,15697,151006,50676,15686,149300,51174,15681,148133,50179,15692,150467,51672,15675,146965,49681,15698,151634,52151,15687,149928,52648,15681,148761,51653,15693,151095,53146,15676,147594,51156,15699,152263,44845,15710,146854,45365,15702,145697,44324,15718,148012,45886,15693,144540,43804,15726,149169,43383,15713,146197,43903,15705,145040,42862,15721,147354,44424,15697,143883,42342,15729,148511,41921,15716,145539,42442,15708,144382,41401,15724,146697,42962,15700,143225,40880,15732,147854
2102,12,59622,15318,126089,64585,15355,114581,58342,15228,111915,53536,15206,123623,58230,15253,121464,59406,15279,121940,57054,15227,120989,60582,15305,122415,55878,15201,120514,57630,15254,122951,58806,15280,123426,56453,15228,122475,59982,15306,123901,55277,15202,122000,57029,15256,124437,58206,15282,124912,55853,15230,123961,59382,15308,125387,54677,15204,123486,59963,15274,117073,61130,15298,117571,58796,15251,116575,62296,15322,118069,57630,15227,116076,60592,15278,115599,61759,15301,116097,59426,15254,115101,62926,15325,116596,58259,15230,114602,61222,15281,114125,62389,15305,114623,60055,15257,113627,63555,15328,115122,58889,15233,113128
2103,1,76154,15411,80445,83060,15312,69987,77381,15294,66266,70594,15406,76948,75595,15356,75648,76670,15361,76322,74520,15351,74973,77744,15366,76996,73445,15345,74299,74743,15374,77005,75818,15379,77680,73668,15369,76331,76893,15385,78354,72593,15364,75657,73891,15392,78363,74966,15398,79037,72816,15387,77688,76041,15403,79711,71742,15382,77014,78072,15328,71629,79133,15331,72324,77011,15325,70933,80195,15335,73020,75950,15322,70238,78951,15314,70288,80012,15317,70984,77889,15311,69593,81073,15321,71679,76828,15307,68898,79829,15300,68948,80890,15303,69643,78768,15296,68253,81952,15306,70339,77707,15293,67557
2103,2,91141,15307,73875,104411,15107,53909,84626,15055,42128,72023,15273,62944,85964,15189,60530,87039,15194,61204,84889,15184,59856,88113,15200,61878,83814,15178,59181,85112,15207,61887,86187,15213,62562,84037,15202,61213,87262,15218,63236,82962,15197,60539,84260,15226,63245,85335,15231,63919,83185,15220,62571,86410,15236,64593,82111,15215,61896,88441,15161,56511,89502,15165,57206,87380,15158,55815,93570,15208,63385,80398,15150,52824,89320,15147,55170,90381,15150,55866,88258,15144,54475,91442,15154,56561,87197,15140,53780,90198,15133,53830,91259,15136,54525,89137,15130,53135,92321,15140,55221,88076,15126,52439
2103,7,86473,15683,66093,93659,15683,55127,87674,15683,51204,80487,15683,62170,87005,15171,58763,87433,15171,60424,86371,15171,59851,88279,15171,61022,85083,15171,57796,85758,15171,58878,86434,15171,60771,89139,15171,59749,88115,15171,59850,85788,15171,57473,85351,15171,61286,87089,15171,61679,84071,15171,59913,88580,15171,62004,83382,15171,58585,88487,15160,56501,89548,15160,57196,87426,15160,55805,90610,15160,57892,86365,15160,55110,89366,15160,55160,90427,15160,55856,88305,15160,54465,91488,15160,56551,87243,15160,53769,90244,15160,53820,91305,15160,54515,89183,15160,53124,92367,15160,55211,88122,15160,52429
2104,1,76154,15411,80445,83060,15312,69987,77381,15294,66266,70594,15406,76948,75595,15356,75648,76670,15361,76322,74520,15351,74973,77744,15366,76996,73445,15345,74299,74743,15374,77005,75818,15379,77680,73668,15369,76331,76893,15385,78354,72593,15364,75657,73891,15392,78363,74966,15398,79037,72816,15387,77688,76041,15403,79711,71742,15382,77014,78072,15328,71629,79133,15331,72324,77011,15325,70933,80195,15335,73020,75950,15322,70238,78951,15314,70288,80012,15317,70984,77889,15311,69593,81073,15321,71679,76828,15307,68898,79829,15300,68948,80890,15303,69643,78768,15296,68253,81952,15306,70339,77707,15293,67557
2104,2,91141,15307,73875,104411,15107,53909,84626,15055,42128,72023,15273,62944,85964,15189,60530,87039,15194,61204,84889,15184,59856,88113,15200,61878,83814,15178,59181,85112,15207,61887,86187,15213,62562,84037,15202,61213,87262,15218,63236,82962,15197,60539,84260,15226,63245,85335,15231,63919,83185,15220,62571,86410,15236,64593,82111,15215,61896,88441,15161,56511,89502,15165,57206,87380,15158,55815,93570,15208,63385,80398,15150,52824,89320,15147,55170,90381,15150,55866,88258,15144,54475,91442,15154,56561,87197,15140,53780,90198,15133,53830,91259,15136,54525,89137,15130,53135,92321,15140,55221,88076,15126,52439
2104,7,86473,15683,66093,93659,15683,55127,87674,15683,51204,80487,15683,62170,87005,15171,58763,87433,15171,60424,86371,15171,59851,88279,15171,61022,85083,15171,57796,85758,15171,58878,86434,15171,60771,89139,15171,59749,88115,15171,59850,85788,15171,57473,85351,15171,61286,87089,15171,61679,84071,15171,59913,88580,15171,62004,83382,15171,58585,88487,15160,56501,89548,15160,57196,87426,15160,55805,90610,15160,57892,86365,15160,55110,89366,15160,55160,90427,15160,55856,88305,15160,54465,91488,15160,56551,87243,15160,53769,90244,15160,53820,91305,15160,54515,89183,15160,53124,92367,15160,55211,88122,15160,52429
2105,1,76154,15411,80445,83060,15312,69987,77381,15294,66266,70594,15406,76948,75595,15356,75648,76670,15361,76322,74520,15351,74973,77744,15366,76996,73445,15345,74299,74743,15374,77005,75818,15379,77680,73668,15369,76331,76893,15385,78354,72593,15364,75657,73891,15392,78363,74966,15398,79037,72816,15387,77688,76041,15403,79711,71742,15382,77014,78072,15328,71629,79133,15331,72324,77011,15325,70933,80195,15335,73020,75950,15322,70238,78951,15314,70288,80012,15317,70984,77889,15311,69593,81073,15321,71679,76828,15307,68898,79829,15300,68948,80890,15303,69643,78768,15296,68253,81952,15306,70339,77707,15293,67557
2105,2,91141,15307,73875,104411,15107,53909,84626,15055,42128,72023,15273,62944,85964,15189,60530,87039,15194,61204,84889,15184,59856,88113,15200,61878,83814,15178,59181,85112,15207,61887,86187,15213,62562,84037,15202,61213,87262,15218,63236,82962,15197,60539,84260,15226,63245,85335,15231,63919,83185,15220,62571,86410,15236,64593,82111,15215,61896,88441,15161,56511,89502,15165,57206,87380,15158,55815,93570,15208,63385,80398,15150,52824,89320,15147,55170,90381,15150,55866,88258,15144,54475,91442,15154,56561,87197,15140,53780,90198,15133,53830,91259,15136,54525,89137,15130,53135,92321,15140,55221,88076,15126,52439
2105,7,86473,15683,66093,93659,15683,55127,87674,15683,51204,80487,15683,62170,87005,15171,58763,87433,15171,60424,86371,15171,59851,88279,15171,61022,85083,15171,57796,85758,15171,58878,86434,15171,60771,89139,15171,59749,88115,15171,59850,85788,15171,57473,85351,15171,61286,87089,15171,61679,84071,15171,59913,88580,15171,62004,83382,15171,58585,88487,15160,56501,89548,15160,57196,87426,15160,55805,90610,15160,57892,86365,15160,55110,89366,15160,55160,90427,15160,55856,88305,15160,54465,91488,15160,56551,87243,15160,53769,90244,15160,53820,91305,15160,54515,89183,15160,53124,92367,15160,55211,88122,15160,52429
2106,1,76154,15411,80445,83060,15312,69987,77381,15294,66266,70594,15406,76948,75595,15356,75648,76670,15361,76322,74520,15351,74973,77744,15366,76996,73445,15345,74299,74743,15374,77005,75818,15379,77680,73668,15369,76331,76893,15385,78354,72593,15364,75657,73891,15392,78363,74966,15398,79037,72816,15387,77688,76041,15403,79711,71742,15382,77014,78072,15328,71629,79133,15331,72324,77011,15325,70933,80195,15335,73020,75950,15322,70238,78951,15314,70288,80012,15317,70984,77889,15311,69593,81073,15321,71679,76828,15307,68898,79829,15300,68948,80890,15303,69643,78768,15296,68253,81952,15306,70339,77707,15293,67557
2106,2,91141,15307,73875,104411,15107,53909,84626,15055,42128,72023,15273,62944,85964,15189,60530,87039,15194,61204,84889,15184,59856,88113,15200,61878,83814,15178,59181,85112,15207,61887,86187,15213,62562,84037,15202,61213,87262,15218,63236,82962,15197,60539,84260,15226,63245,85335,15231,63919,83185,15220,62571,86410,15236,64593,82111,15215,61896,88441,15161,56511,89502,15165,57206,87380,15158,55815,93570,15208,63385,80398,15150,52824,89320,15147,55170,90381,15150,55866,88258,15144,54475,91442,15154,56561,87197,15140,53780,90198,15133,53830,91259,15136,54525,89137,15130,53135,92321,15140,55221,88076,15126,52439
2106,7,86473,15683,66093,93659,15683,55127,87674,15683,51204,80487,15683,62170,87005,15171,58763,87433,15171,60424,86371,15171,59851,88279,15171,61022,85083,15171,57796,85758,15171,58878,86434,15171,60771,89139,15171,59749,88115,15171,59850,85788,15171,57473,85351,15171,61286,87089,15171,61679,84071,15171,59913,88580,15171,62004,83382,15171,58585,88487,15160,56501,89548,15160,57196,87426,15160,55805,90610,15160,57892,86365,15160,55110,89366,15160,55160,90427,15160,55856,88305,15160,54465,91488,15160,56551,87243,15160,53769,90244,15160,53820,91305,15160,54515,89183,15160,53124,92367,15160,55211,88122,15160,52429
2107,1,76154,15411,80445,83060,15312,69987,77381,15294,66266,70594,15406,76948,75595,15356,75648,76670,15361,76322,74520,15351,74973,77744,15366,76996,73445,15345,74299,74743,15374,77005,75818,15379,77680,73668,15369,76331,76893,15385,78354,72593,15364,75657,73891,15392,78363,74966,15398,79037,72816,15387,77688,76041,15403,79711,71742,15382,77014,78072,15328,71629,79133,15331,72324,77011,15325,70933,80195,15335,73020,75950,15322,70238,78951,15314,70288,80012,15317,70984,77889,15311,69593,81073,15321,71679,76828,15307,68898,79829,15300,68948,80890,15303,69643,78768,15296,68253,81952,15306,70339,77707,15293,67557
2107,2,91141,15307,73875,104411,15107,53909,84626,15055,42128,72023,15273,62944,85964,15189,60530,87039,15194,61204,84889,15184,59856,88113,15200,61878,83814,15178,59181,85112,15207,61887,86187,15213,62562,84037,15202,61213,87262,15218,63236,82962,15197,60539,84260,15226,63245,85335,15231,63919,83185,15220,62571,86410,15236,64593,82111,15215,61896,88441,15161,56511,89502,15165,57206,87380,15158,55815,93570,15208,63385,80398,15150,52824,89320,15147,55170,90381,15150,55866,88258,15144,54475,91442,15154,56561,87197,15140,53780,90198,15133,53830,91259,15136,54525,89137,15130,53135,92321,15140,55221,88076,15126,52439
2107,7,86473,15683,66093,93659,15683,55127,87674,15683,51204,80487,15683,62170,87005,15171,58763,87433,15171,60424,86371,15171,59851,88279,15171,61022,85083,15171,57796,85758,15171,58878,86434,15171,60771,89139,15171,59749,88115,15171,59850,85788,15171,57473,85351,15171,61286,87089,15171,61679,84071,15171,59913,88580,15171,62004,83382,15171,58585,88487,15160,56501,89548,15160,57196,87426,15160,55805,90610,15160,57892,86365,15160,55110,89366,15160,55160,90427,15160,55856,88305,15160,54465,91488,15160,56551,87243,15160,53769,90244,15160,53820,91305,15160,54515,89183,15160,53124,92367,15160,55211,88122,15160,52429
2151,1,76154,15411,80445,83060,15312,69987,77381,15294,66266,70594,15406,76948,75595,15356,75648,76670,15361,76322,74520,15351,74973,77744,15366,76996,73445,15345,74299,74743,15374,77005,75818,15379,77680,73668,15369,76331,76893,15385,78354,72593,15364,75657,73891,15392,78363,74966,15398,79037,72816,15387,77688,76041,15403,79711,71742,15382,77014,78072,15328,71629,79133,15331,72324,77011,15325,70933,80195,15335,73020,75950,15322,70238,78951,15314,70288,80012,15317,70984,77889,15311,69593,81073,15321,71679,76828,15307,68898,79829,15300,68948,80890,15303,69643,78768,15296,68253,81952,15306,70339,77707,15293,67557
2151,2,91141,15307,73875,104411,15107,53909,84626,15055,42128,72023,15273,62944,85964,15189,60530,87039,15194,61204,84889,15184,59856,88113,15200,61878,83814,15178,59181,85112,15207,61887,86187,15213,62562,84037,15202,61213,87262,15218,63236,82962,15197,60539,84260,15226,63245,85335,15231,63919,83185,15220,62571,86410,15236,64593,82111,15215,61896,88441,15161,56511,89502,15165,57206,87380,15158,55815,93570,15208,63385,80398,15150,52824,89320,15147,55170,90381,15150,55866,88258,15144,54475,91442,15154,56561,87197,15140,53780,90198,15133,53830,91259,15136,54525,89137,15130,53135,92321,15140,55221,88076,15126,52439
2151,7,86473,15683,66093,93659,15683,55127,87674,15683,51204,80487,15683,62170,87005,15171,58763,87433,15171,60424,86371,15171,59851,88279,15171,61022,85083,15171,57796,85758,15171,58878,86434,15171,60771,89139,15171,59749,88115,15171,59850,85788,15171,57473,85351,15171,61286,87089,15171,61679,84071,15171,59913,88580,15171,62004,83382,15171,58585,88487,15160,56501,89548,15160,57196,87426,15160,55805,90610,15160,57892,86365,15160,55110,89366,15160,55160,90427,15160,55856,88305,15160,54465,91488,15160,56551,87243,15160,53769,90244,15160,53820,91305,15160,54515,89183,15160,53124,92367,15160,55211,88122,15160,52429
