id,res_id,actor_name,level,note,name,tips,desc,icon,damage_note,damage_note1,effect,initial1,variable1,islevel1,initial2,variable2,islevel2,initial3,variable3,islevel3
211693,30208,沙斯拉尔技能,1,伤害衰减,skill_name_putonggongji,伤害衰减：对沙斯拉尔的伤害都减少50%。【使BOSS收到的伤害减半，可以被驱散或者净化】,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211694,30208,沙斯拉尔技能,1,瞬移,skill_name_putonggongji,瞬移：随机目标瞬间移动至目标位置。,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211700,30242,萨弗龙先驱者技能,1,投掷,skill_name_putonggongji,投掷：随机向一个目标投掷长矛，造成物理伤害。,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211701,30242,萨弗龙先驱者技能,1,烈焰之矛,skill_name_putonggongji,烈焰之矛：随机向一个目标投掷燃烧的长矛，对目标造成物理伤害，并对目标周围2米范围内所有目标造成一次火焰伤害。,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211702,30242,萨弗龙先驱者技能,1,狂热,skill_name_putonggongji,狂热：提升一个队友的伤害100%，持续10秒。【目标体型变大，可以被猎人的凝神设计驱散，其他技能无法驱散这个效果】,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211703,30242,萨弗龙先驱者技能,1,挫志怒吼,skill_name_putonggongji,挫志怒吼：使得附近的敌人物理伤害降低30%，持续30秒。【不可以驱散】,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211704,30242,萨弗龙先驱者技能,1,拉格纳罗斯之手,skill_name_putonggongji,拉格纳罗斯之手：对附近的敌人造成火焰伤害，击退2米，并晕眩2秒。,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211710,30243,焚化者古雷曼格技能,1,炎爆术,skill_name_putonggongji,炎爆术：对一个目标造成一次火焰伤害,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211711,30243,焚化者古雷曼格技能,1,地震术,skill_name_putonggongji,地震术：对3米范围的所有目标造成火焰伤害,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211712,30243,焚化者古雷曼格技能,1,熔岩喷溅,skill_name_putonggongji,熔岩喷溅：对目标造成火焰伤害，持续5秒，每1秒一次。,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211713,30243,焚化者古雷曼格技能,1,召唤玩家,skill_name_putonggongji,召唤玩家：随机选中一个玩家传送至自己面前。,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211714,30243,焚化者古雷曼格技能,1,召唤熔火恶犬,skill_name_putonggongji,召唤熔火恶犬：熔火恶犬被杀死后召唤两只熔火恶犬。,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211720,30244,管理者埃克索图斯技能,1,魔法反射,skill_name_putonggongji,魔法反射：使得所有附近盟友有50%几率反射有害魔法。,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211721,30244,管理者埃克索图斯技能,1,盾牌反伤,skill_name_putonggongji,盾牌反伤：使得所有附近盟友在受到物理伤害时反弹10%伤害。,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211722,30244,管理者埃克索图斯技能,1,拉格纳罗斯的庇护,skill_name_putonggongji,拉格纳罗斯的庇护：吸收50%伤害，并反弹10%伤害。,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211723,30244,管理者埃克索图斯技能,1,传送目标,skill_name_putonggongji,传送目标：随机选中一个敌人传送至我方阵地中央。,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211730,30218,拉格纳罗斯技能,1,普通攻击,skill_name_putonggongji,普通攻击：对目标造成物理伤害，并附带火焰dot，每3秒造成一次伤害，持续6秒。,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211731,30218,拉格纳罗斯技能,1,拉格纳罗斯之怒,skill_name_putonggongji,拉格纳罗斯之怒：对2米范围内所有目标造成一次火焰伤害，并将这些目标击飞浮空，落地时再次受到20%HP的坠落伤害。,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211732,30218,拉格纳罗斯技能,1,火焰爆炸,skill_name_putonggongji,火焰爆炸：随机对一个目标打出大火球，对目标不产生伤害，但是对目标周围2米的目标造成火焰伤害和击飞效果。,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211733,30218,拉格纳罗斯技能,1,熔岩轰击,skill_name_putonggongji,熔岩轰击：随机对一个目标施放熔岩攻击，造成单体高额伤害。,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211734,30218,拉格纳罗斯技能,1,熔岩喷发,skill_name_putonggongji,熔岩喷发：随机施放范围的熔岩喷发伤害，造成一次火焰伤害。,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211735,30218,拉格纳罗斯技能,1,火焰之子,skill_name_putonggongji,火焰之子：每3分钟召唤4个火焰之子，火焰之子存在时，拉格纳罗斯处于无敌状态。【每3分钟触发一次召唤】,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211740,30249,冰霜地狱火,1,冰环,skill_name_putonggongji,对施法者周围4米范围内所有敌人造成1次冰霜法术伤害，并使其冰冻在原地2秒,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211741,30249,冰霜地狱火,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211742,30249,冰霜地狱火,1,普通攻击a,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211743,30249,冰霜地狱火,1,怒吼,skill_name_putonggongji,召唤小地狱火,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211751,-1,受到的物理伤害降低,1,受到的物理伤害降低,,受到的物理伤害降低,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211752,-1,受到的法术伤害降低,1,受到的法术伤害降低,,受到的法术伤害降低,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211760,30216,德米提雅-变身,1,德米提雅-变身,skill_name_211760,德米提雅变身成为亡灵,skill_detail_211760,skill_actor_10023+icon_skill_jh_0,提升477点法术强度,提升{0}点法术强度,skill_LVdetail_211760,0.0,7.95,0,0.0,0.0,0,0.0,0.0,0
211761,30144,杀手洛汗-变身,1,杀手洛汗-变身,skill_name_211761,德米提雅变身成为亡灵,skill_detail_211761,skill_actor_10023+icon_skill_jh_0,提升477点法术强度,提升{0}点法术强度,skill_LVdetail_211761,0.0,7.95,0,0.0,0.0,0,0.0,0.0,0
211762,30002,愤怒者玛塔乌斯-变身,1,愤怒者玛塔乌斯-变身,skill_name_211762,德米提雅变身成为亡灵,skill_detail_211762,skill_actor_10023+icon_skill_jh_0,提升477点法术强度,提升{0}点法术强度,skill_LVdetail_211762,0.0,7.95,0,0.0,0.0,0,0.0,0.0,0
211763,30145,猎手雷奥普德-变身,1,猎手雷奥普德-变身,skill_name_211763,德米提雅变身成为亡灵,skill_detail_211763,skill_actor_10023+icon_skill_jh_0,提升477点法术强度,提升{0}点法术强度,skill_LVdetail_211763,0.0,7.95,0,0.0,0.0,0,0.0,0.0,0
211764,10031,十字军领主瓦德玛尔-变身,1,十字军领主瓦德玛尔-变身,skill_name_211764,德米提雅变身成为亡灵,skill_detail_211764,skill_actor_10023+icon_skill_jh_0,提升477点法术强度,提升{0}点法术强度,skill_LVdetail_211764,0.0,7.95,0,0.0,0.0,0,0.0,0.0,0
211765,10030,血色指挥官玛尔兰-变身,1,血色指挥官玛尔兰-变身,skill_name_211765,德米提雅变身成为亡灵,skill_detail_211765,skill_actor_10023+icon_skill_jh_0,提升477点法术强度,提升{0}点法术强度,skill_LVdetail_211765,0.0,7.95,0,0.0,0.0,0,0.0,0.0,0
211770,30250,亡灵马,1,怒吼,skill_name_putonggongji,怒吼提高攻强,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211771,30250,亡灵马,1,普通攻击1,skill_name_putonggongji,普通攻击1,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211772,30250,亡灵马,1,普通攻击2,skill_name_putonggongji,普通攻击2,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211780,30250,萨拉拉克,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211781,30250,萨拉拉克,1,震地,skill_name_putonggongji,震地,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211782,30250,萨拉拉克,1,喷火,skill_name_putonggongji,喷火,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211783,30250,萨拉拉克,1,怒吼,skill_name_putonggongji,怒吼,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211790,30250,军团统领,1,暗影箭,skill_name_putonggongji,暗影箭,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211791,30250,军团统领,1,痛,skill_name_putonggongji,痛,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211792,30250,军团统领,1,喷火,skill_name_putonggongji,喷火,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211793,30250,军团统领,1,心灵震爆,skill_name_putonggongji,心灵震爆,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211794,30250,军团统领,1,群体暗影箭,skill_name_putonggongji,群体暗影箭,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211795,30250,军团统领,1,震地,skill_name_putonggongji,震地,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211800,30257,克尔苏加德,1,寒冰箭,skill_name_putonggongji,寒冰箭,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211801,30257,克尔苏加德,1,群体寒冰箭,skill_name_putonggongji,群体寒冰箭,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211802,30257,克尔苏加德,1,引爆魔力,skill_name_putonggongji,引爆魔力,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211803,30257,克尔苏加德,1,冰霜震爆,skill_name_putonggongji,冰霜震爆,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211804,30257,克尔苏加德,1,暴风雪,skill_name_putonggongji,暴风雪,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211805,30257,克尔苏加德,1,暗影裂隙,skill_name_putonggongji,暗影裂隙,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211806,30257,克尔苏加德,1,召唤寒冰皇冠卫士,skill_name_putonggongji,召唤寒冰皇冠卫士,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211807,30257,克尔苏加德,1,召唤不可阻挡的憎恶,skill_name_putonggongji,召唤不可阻挡的憎恶,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211808,30257,克尔苏加德,1,召唤灵魂编织者,skill_name_putonggongji,召唤灵魂编织者,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211809,30257,克尔苏加德,1,心灵控制,skill_name_putonggongji,心灵控制,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211810,30258,高阶祭司温诺希斯,1,心灵火焰,skill_name_putonggongji,心灵火焰,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211811,30258,高阶祭司温诺希斯,1,心灵尖啸,skill_name_putonggongji,心灵尖啸,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211812,30258,高阶祭司温诺希斯,1,恢复,skill_name_putonggongji,恢复,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211813,30258,高阶祭司温诺希斯,1,神圣新星,skill_name_putonggongji,神圣新星,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211814,30258,高阶祭司温诺希斯,1,变身飞蛇,skill_name_putonggongji,变身飞蛇,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211815,30258,高阶祭司温诺希斯,1,召唤飞蛇,skill_name_putonggongji,召唤飞蛇,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211820,30259,高阶祭司玛尔里,1,寒冰箭,skill_name_putonggongji,寒冰箭,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211821,30259,高阶祭司玛尔里,1,毒箭之雨,skill_name_putonggongji,毒箭之雨,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211822,30259,高阶祭司玛尔里,1,吸取生命,skill_name_putonggongji,吸取生命,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211823,30259,高阶祭司玛尔里,1,神圣新星,skill_name_putonggongji,神圣新星,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211824,30259,高阶祭司玛尔里,1,变身蜘蛛爪牙,skill_name_putonggongji,变身飞蛇,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211825,30259,高阶祭司玛尔里,1,召唤蜘蛛爪牙,skill_name_putonggongji,召唤飞蛇,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211830,30260,奥根,1,流血,skill_name_211830,流血,skill_detail_211830,skill_actor_10002+icon_skill_mt_2,提升198点攻击强度,提升{0}点攻击强度,skill_LVdetail_211830,0.0,3.3,0,0.0,0.0,0,0.0,0.0,0
211831,30260,奥根,1,冲锋,skill_name_211831,向敌人冲锋，造成1次物理伤害，并使其昏迷3秒,skill_detail_211831,skill_actor_10002+icon_skill_mt_2,提升198点攻击强度,提升{0}点攻击强度,skill_LVdetail_211831,0.0,3.3,0,0.0,0.0,0,0.0,0.0,0
211832,30261,血领主曼多基尔,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211833,30261,血领主曼多基尔,1,旋风斩,skill_name_211833,3秒内发动5次旋风斩，对2米范围内所有目标造成物理伤害，目标每次只承受20%伤害，每释放1次旋风斩寻找距离最近的新目标，免疫控制效果,skill_detail_211833,skill_actor_10004+icon_skill_hz_2,提升3418点攻击强度,提升{0}点攻击强度,skill_LVdetail_211833,0.0,56.9666666667,0,0.0,0.0,0,0.0,0.0,0
211834,30261,血领主曼多基尔,1,单体恐惧,skill_name_putonggongji,单体恐惧,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211835,30261,血领主曼多基尔,1,威慑凝视,skill_name_211835,威慑凝视,skill_detail_211835,skill_actor_10004+icon_skill_hz_2,提升3418点攻击强度,提升{0}点攻击强度,skill_LVdetail_211835,0.0,56.9666666667,0,0.0,0.0,0,0.0,0.0,0
211840,30262,格里雷克,1,跳劈,skill_name_putonggongji,跳劈,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211841,30262,格里雷克,1,挥舞,skill_name_putonggongji,挥舞,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211842,30263,雷纳塔基,1,伏击,skill_name_putonggongji,伏击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211843,30263,雷纳塔基,1,千刃,skill_name_putonggongji,千刃,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211844,30263,雷纳塔基,1,凿击,skill_name_putonggongji,千刃,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211845,30264,哈札拉尔,1,挥舞,skill_name_putonggongji,挥舞,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211846,30264,哈札拉尔,1,挥舞,skill_name_putonggongji,挥舞,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211847,30264,哈札拉尔,1,跳劈,skill_name_putonggongji,跳劈,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211850,30265,乌苏雷,1,挥舞,skill_name_putonggongji,挥舞,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211851,30265,乌苏雷,1,跳劈,skill_name_putonggongji,跳劈,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211852,30265,乌苏雷,1,挥舞,skill_name_putonggongji,挥舞,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211860,30266,狂热者札斯,1,邪恶攻击,skill_name_putonggongji,邪恶攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211861,30266,狂热者札斯,1,凿击,skill_name_putonggongji,凿击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211862,30266,狂热者札斯,1,脚踢,skill_name_putonggongji,脚踢,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211863,30266,狂热者札斯,1,致盲,skill_name_putonggongji,致盲,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211864,30266,狂热者洛卡恩,1,群体生命恢复,skill_name_putonggongji,群体生命恢复,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211865,30266,狂热者洛卡恩,1,生命恢复,skill_name_putonggongji,生命恢复,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211866,30266,狂热者洛卡恩,1,最远变鳄鱼,skill_name_putonggongji,最远变鳄鱼,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211870,30266,高阶祭司塞卡尔,1,重击二连,skill_name_putonggongji,重击二连,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211871,30266,高阶祭司塞卡尔,1,旋风致死打击,skill_name_putonggongji,旋风致死打击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211872,30266,高阶祭司塞卡尔,1,变身老虎,skill_name_putonggongji,变身老虎,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211873,30266,高阶祭司塞卡尔,1,召唤老虎,skill_name_putonggongji,召唤老虎,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211874,30268,高阶祭司娅尔罗,1,暗言术痛,skill_name_putonggongji,暗言术痛,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211875,30268,高阶祭司娅尔罗,1,标记-伤害增加,skill_name_putonggongji,标记-伤害增加,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211876,30268,高阶祭司娅尔罗,1,变身老虎,skill_name_putonggongji,变身老虎,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211877,30268,高阶祭司娅尔罗,1,召唤老虎,skill_name_putonggongji,召唤老虎,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211880,30195,莫阿姆,1,吸血鬼的拥抱,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211881,30195,莫阿姆,1,召唤法力恶魔,skill_name_putonggongji,毁灭吟唱,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211882,30195,莫阿姆,1,奥爆,skill_name_putonggongji,毁灭一击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
220014,-1,套装技能,1,"","",爆击后，10%概率召唤艾斯卡达尔为你作战，持续30秒,skill_detail_220014,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
220015,-1,套装技能,1,"","",攻击5%概率获得远古神灵的祝福，攻强+328，持续10秒,skill_detail_220015,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
220016,-1,套装技能,1,"","",造成治疗效果+60,skill_detail_220016,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
220017,-1,套装技能,1,"","",造成魔法伤害+60,skill_detail_220017,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
220018,-1,套装技能,1,"","",造成治疗效果+43,skill_detail_220018,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
220019,-1,套装技能,1,"","",造成魔法伤害+9,skill_detail_220019,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
220020,-1,套装技能,1,"","",造成治疗效果+69,skill_detail_220020,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
220021,-1,套装技能,1,"","",造成魔法伤害+51,skill_detail_220021,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
220022,-1,套装技能,1,"","",造成的伤害+60,skill_detail_220022,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
220023,-1,套装技能,1,"","",造成的伤害+60,skill_detail_220023,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
220024,-1,套装技能,1,"","",造成的伤害+60,skill_detail_220024,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
220025,-1,套装技能,1,"","",造成的伤害+60,skill_detail_220025,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221011,-1,套装技能,1,"","",受到攻击时，有10%概率增加自身护甲190点，持续4秒,skill_detail_221011,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221012,-1,套装技能,1,"","",攻击时，有20%概率降低目标护甲190点，持续4秒,skill_detail_221012,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221021,-1,套装技能,1,"","",受到攻击时，有10%概率增加自身护甲220点，持续4秒,skill_detail_221021,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221022,-1,套装技能,1,"","",攻击时，有20%概率降低目标护甲220点，持续4秒,skill_detail_221022,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221031,-1,套装技能,1,"","",受到攻击时，闪避几率额外增加2%,skill_detail_221031,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221032,-1,套装技能,1,"","",成功闪避时，有40%的概率闪避下一次攻击，这个效果5秒内最多触发1次,skill_detail_221032,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221033,-1,套装技能,1,"","",受到攻击时，若你的生命值百分比低于目标，则降低自身受到的伤害4%,skill_detail_221033,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221034,-1,套装技能,1,"","",攻击时，爆击几率额外增加2%,skill_detail_221034,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221035,-1,套装技能,1,"","",攻击时，有20%的几率增加自身358点攻强，持续4秒,skill_detail_221035,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221036,-1,套装技能,1,"","",使你的攻击有20%几率消耗自身1%的生命，这时，当次攻击额外造成目标最大生命值2%的伤害，最多不超过1200，当你的生命值低于20%时，不会触发这个效果,skill_detail_221036,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221041,-1,套装技能,1,"","",受到攻击时，闪避几率额外增加3%,skill_detail_221041,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221042,-1,套装技能,1,"","",成功闪避时，有60%的概率闪避下一次攻击，这个效果5秒内最多触发1次,skill_detail_221042,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221043,-1,套装技能,1,"","",受到攻击时，若你的生命值百分比低于目标，则降低自身受到的伤害6%,skill_detail_221043,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221044,-1,套装技能,1,"","",攻击时，爆击几率额外增加3%,skill_detail_221044,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221045,-1,套装技能,1,"","",攻击时，有20%的几率使全队成员增加358点攻强，持续4秒,skill_detail_221045,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221046,-1,套装技能,1,"","",使你的攻击有20%几率消耗自身1%的生命，这时，当次攻击额外造成目标最大生命值3%的伤害，最多不超过1800，当你的生命值低于20%时，不会触发这个效果,skill_detail_221046,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221051,-1,套装技能,1,"","",使你受到的伤害降低3%,skill_detail_221051,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221052,-1,套装技能,1,"","",使你的普通攻击有20%概率为目标添加致死效果，目标受到的治疗效果降低25%，持续4秒,skill_detail_221052,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221053,-1,套装技能,1,"","",使你造成的伤害提高3%,skill_detail_221053,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221054,-1,套装技能,1,"","",使你的普通攻击有20%概率造成近战范围群体伤害,skill_detail_221054,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221061,-1,套装技能,1,"","",使你受到的伤害降低4%,skill_detail_221061,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221062,-1,套装技能,1,"","",受到物理攻击时有20%的概率进行反弹，反弹伤害为受到伤害的50%,skill_detail_221062,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221063,-1,套装技能,1,"","",套装反弹概率提升至30%，并由敌方生命最低的单位承受此次反弹伤害,skill_detail_221063,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221064,-1,套装技能,1,"","",使你造成的伤害提高4%,skill_detail_221064,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221065,-1,套装技能,1,"","",攻击时，若此次攻击未被闪避，则添加一层命中buff，命中临时提升27点，持续8秒，最多叠加5层,skill_detail_221065,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
221066,-1,套装技能,1,"","",你的攻击每次命中同时会给目标添加一层buff，降低目标27点闪避值，持续8秒，最多叠加5层,skill_detail_221066,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
